name	city	cityId
刀尔登	朝阳	11b88395-569a-5731-9cbb-52e13af3e45d
分宜	新余	ce329062-bc2e-56be-aa5b-741c56366caf
刘家店	长春	b31467e8-ee25-5af4-b3cb-eb05045f8386
刘家河	丹东	6bd1b27d-1504-544e-bfc1-00cdb64f2464
创业村	大庆	d3dc72db-afa9-531b-b6b4-ccf73f514483
利川	恩施土家族苗族	e54c51fb-9044-52e0-82bb-e7ff70ae2f09
利津南	东营	dcb13d7a-4242-512d-a8fc-fd542639f42c
到保	白城	e14d63c8-cbb6-5e52-a095-a4ef127366ce
前卫	葫芦岛	479a31e5-8200-512a-bb35-6a18eb5d3381
前山	珠海	04f1cc69-232c-5997-bc69-d476160bd74d
前磨头	衡水	5e4f063a-c014-5298-b2fa-d9f24cdff5c3
前苇塘	承德	1373316a-cb1a-509b-a6cb-e5f1a2a6ecf8
前进镇	佳木斯	c6f2638c-2ad9-5c3b-a5c1-db1124e559f3
前锋	佳木斯	c6f2638c-2ad9-5c3b-a5c1-db1124e559f3
剑门关	广元	1db6b4a4-d194-5a15-93a9-f7974de0bce2
加格达奇	大兴安岭	3dc98a11-7110-50a4-9446-19664a5c69a8
勃利	七台河	0c2c9673-b879-5503-8052-7042d2aada05
勉县	汉中	60336a4c-c384-5380-83d0-05e687856f4e
包头	包头	17d0b82f-eb76-5664-8a1e-7e241ef3f7ec
包头东	包头	17d0b82f-eb76-5664-8a1e-7e241ef3f7ec
化州	茂名	5dbb2857-7e2d-5fc1-a5a3-a15fc3139d0e
化德	乌兰察布	538e3cf0-c4bd-52b4-8098-ff9f454cd73b
北井子	赤峰	bacdb061-dc48-5d6d-b61e-552c16634b7b
北京	北京	d721db6a-e56d-58fa-b283-2556241b5b2e
北京东	北京	d721db6a-e56d-58fa-b283-2556241b5b2e
北京北	北京	d721db6a-e56d-58fa-b283-2556241b5b2e
北京南	北京	d721db6a-e56d-58fa-b283-2556241b5b2e
北京西	北京	d721db6a-e56d-58fa-b283-2556241b5b2e
北台	本溪	55e49af1-7f97-5557-8cc5-457c319f926d
北宅	北京	d721db6a-e56d-58fa-b283-2556241b5b2e
北安	黑河	0dcb0dd2-fed6-5479-bc94-1ae2885648e0
北屯	保定	2accd732-552a-52e1-9da1-53ba89f40290
北屯市	阿勒泰	9608805b-bc2c-5f85-a991-08b51546f20a
北戴河	秦皇岛	9d95ca32-b387-594a-b3f5-a5655f0c9462
北流	玉林	f64b82d9-0165-57dc-b94d-c9023840f415
北海	北海	d575e970-a892-551d-80b7-da636bf286d1
北滘	佛山	d2e9a26d-707e-56db-ade0-f21d0bfed603
北碚	重庆	d88ce193-ca3a-5770-913b-13a872ece3fb
北票	朝阳	11b88395-569a-5731-9cbb-52e13af3e45d
北票南	朝阳	11b88395-569a-5731-9cbb-52e13af3e45d
北营	太原	b74c7958-de20-5b29-bb4f-9d20543442f7
北马圈子	承德	1373316a-cb1a-509b-a6cb-e5f1a2a6ecf8
十堰	十堰	a4a479ad-27e1-534d-8ac8-08ad76211dac
十家子	阜新	5fc0ce43-f93e-5d25-b09d-050770717a8b
十渡	北京	d721db6a-e56d-58fa-b283-2556241b5b2e
千岛湖	杭州	38c8d0a9-f57b-57ea-852e-914ec59023b6
千河	宝鸡	c6afff40-c575-544b-979b-b9293bd5db9e
千阳	宝鸡	c6afff40-c575-544b-979b-b9293bd5db9e
午汲	邯郸	48e79958-bc92-5ac6-a68e-30f76c7ba4ff
华城	梅州	c60b2d82-6f6e-524c-9f58-d45d0898bdbc
华家	长春	b31467e8-ee25-5af4-b3cb-eb05045f8386
华容	鄂州	e0b4399d-3bca-5960-84d4-d85a8ae42fc9
华容东	鄂州	e0b4399d-3bca-5960-84d4-d85a8ae42fc9
华容南	鄂州	e0b4399d-3bca-5960-84d4-d85a8ae42fc9
华山	渭南	b439fae3-78f7-5c2b-90c5-a652441c11bc
华山北	渭南	b439fae3-78f7-5c2b-90c5-a652441c11bc
华蓥	广安	5e20a069-e4c0-5602-8bb5-c5f82ddc1790
卓资东	乌兰察布	538e3cf0-c4bd-52b4-8098-ff9f454cd73b
卓资山	乌兰察布	538e3cf0-c4bd-52b4-8098-ff9f454cd73b
南丰	抚州	9c042cb6-f769-522c-8a7f-c7fcf217a16a
南丹	河池	60d88a2b-c2ff-5751-ab1c-ebf50e034ff4
南京	南京	1428577a-a311-5d57-ad3f-bafb7795b063
南京南	南京	1428577a-a311-5d57-ad3f-bafb7795b063
南仇	淄博	81d21174-d65d-5029-ac11-a6ec748bcb56
南充	南充	8658fcca-9f2f-5a46-b459-e525e6fdb50d
南充北	南充	8658fcca-9f2f-5a46-b459-e525e6fdb50d
南关岭	大连	675e944d-5945-56d5-bb53-8fc64015687c
南华	楚雄彝族	d0a2377f-5995-58b0-9203-16a1f7f250e4
南华北	楚雄彝族	d0a2377f-5995-58b0-9203-16a1f7f250e4
南博山	淄博	81d21174-d65d-5029-ac11-a6ec748bcb56
南口	北京	d721db6a-e56d-58fa-b283-2556241b5b2e
南口前	抚顺	9e54e965-d891-53c5-b2ea-cf1514ef40d4
南召	南阳	197af260-ee95-5f62-9f8f-5e44b4799635
南台	鞍山	8d0e39c3-4fc1-5846-b8e4-2e547e27168d
南城	抚州	9c042cb6-f769-522c-8a7f-c7fcf217a16a
南城司	保定	2accd732-552a-52e1-9da1-53ba89f40290
南堡北	唐山	18ee9859-42de-5a7b-b3a7-40f711828e07
南大庙	承德	1373316a-cb1a-509b-a6cb-e5f1a2a6ecf8
南头	中山	53490542-fe11-5f25-b1d5-999d3cb6ab20
南宁	南宁	5d3775ba-2be7-55aa-a326-b791148f625d
南宁东	南宁	5d3775ba-2be7-55aa-a326-b791148f625d
南宁西	南宁	5d3775ba-2be7-55aa-a326-b791148f625d
南宫东	邢台	cbe71193-b198-54a7-b4fe-cedc434074c9
南岔	伊春	bb3a809d-181e-5668-b712-26a387ae2710
南峪	石家庄	a140ced1-fdf8-5d24-90ce-ed8e98801e07
南平	南平	255dd78d-c678-5b33-bc96-e3e2a3b84ce8
南平北	南平	255dd78d-c678-5b33-bc96-e3e2a3b84ce8
南平南	南平	255dd78d-c678-5b33-bc96-e3e2a3b84ce8
南昌	南昌	da5d49e2-4d02-58b2-b0e7-2f7658928f6f
南昌西	南昌	da5d49e2-4d02-58b2-b0e7-2f7658928f6f
南曹	郑州	da3a0933-16eb-56a0-9911-eefa6edad967
南朗	中山	53490542-fe11-5f25-b1d5-999d3cb6ab20
南木	呼伦贝尔	b226141a-f415-5c10-906b-92f634623aef
南杂木	抚顺	9e54e965-d891-53c5-b2ea-cf1514ef40d4
南桥	葫芦岛	479a31e5-8200-512a-bb35-6a18eb5d3381
南江	巴中	63205425-3cd6-5211-a0b2-a5dbe5e5c15f
南江口	云浮	a2915f8f-7ec5-55a8-8f05-7a0a0c854eb3
南河川	天水	15a5dff1-a212-5487-9091-e846753493b2
南湖东	武汉	39d1951e-19c0-579d-b912-a178b69ae641
南湾子	承德	1373316a-cb1a-509b-a6cb-e5f1a2a6ecf8
南翔北	上海	b4466602-0f7c-59cb-bf36-8083959fd32d
南芬	本溪	55e49af1-7f97-5557-8cc5-457c319f926d
南芬北	本溪	55e49af1-7f97-5557-8cc5-457c319f926d
南观村	北京	d721db6a-e56d-58fa-b283-2556241b5b2e
南通	南通	d24e0a6d-f031-5d4d-99b4-7fcd9564972b
南部	南充	8658fcca-9f2f-5a46-b459-e525e6fdb50d
南阳	南阳	197af260-ee95-5f62-9f8f-5e44b4799635
南阳寨	郑州	da3a0933-16eb-56a0-9911-eefa6edad967
南陵	芜湖	4d31e856-0a40-5eca-a1ba-9ba515e37008
南雄	韶关	8b822d5c-80f4-5912-977c-1259b6b2148f
南靖	漳州	9b9ffe33-2ce6-5729-aa92-bc1ed783a1b0
博乐	博尔塔拉蒙古	1bda238c-ecb4-56db-840e-9b35cfdf3254
博克图	呼伦贝尔	b226141a-f415-5c10-906b-92f634623aef
博兴	滨州	8996f9cd-4df5-5277-af68-d7e67c9a7d59
博白	玉林	f64b82d9-0165-57dc-b94d-c9023840f415
博鳌	海南省-自治区直辖县级行政区划	80f8a3af-31a2-5797-89f4-0ca9906b3527
卢龙	秦皇岛	9d95ca32-b387-594a-b3f5-a5655f0c9462
卧里屯	大庆	d3dc72db-afa9-531b-b6b4-ccf73f514483
卫东	兴安	bfa75c64-1f96-5d86-93d7-116cc73b9794
卫星	鸡西	bbdd346f-d678-5a67-ac64-d7c2bdbf458c
卫辉	新乡	a7b5cb21-a0a5-538e-b173-971eae64725f
即墨北	青岛	4799b170-1b20-5f64-a80c-cd7600ddfcdc
原平	忻州	ed61505e-53e3-5987-9c3c-ff6c115c5dfe
原平西	忻州	ed61505e-53e3-5987-9c3c-ff6c115c5dfe
厦  门	厦门	5b8798fc-f35e-5050-bd0a-daa340d842d5
厦门	厦门	5b8798fc-f35e-5050-bd0a-daa340d842d5
厦门北	厦门	5b8798fc-f35e-5050-bd0a-daa340d842d5
厦门高崎	厦门	5b8798fc-f35e-5050-bd0a-daa340d842d5
友好	伊春	bb3a809d-181e-5668-b712-26a387ae2710
双丰	伊春	bb3a809d-181e-5668-b712-26a387ae2710
双吉	吉林省	507958ca-44af-5c16-904b-f858f4c0f8da
双城北	哈尔滨	bf1d85eb-9c0b-5b3f-93c3-8fe4cbe5d4f5
双城堡	哈尔滨	bf1d85eb-9c0b-5b3f-93c3-8fe4cbe5d4f5
双峰北	娄底	33921910-b5d7-5981-989d-a02a31832746
双水镇	江门	e347fd94-59ed-55df-b915-629fdaafb24a
双河镇	吉林	f039f35d-a552-5a7b-8815-fee7bdaf6693
双洋	龙岩	f2f26070-7585-572a-9a77-bc3a820bf840
双流机场	成都	03c69062-0880-5837-bae9-fe487784fe4e
双流西	成都	03c69062-0880-5837-bae9-fe487784fe4e
双牌	永州	ab95f380-674c-5a94-8dde-587f8f3dae3c
双辽	四平	17007ac4-741f-5ccc-bd0f-9be21362b267
双阳	长春	b31467e8-ee25-5af4-b3cb-eb05045f8386
双鸭山	双鸭山	ee666d59-ca38-57dd-847c-b8b34211c9d2
双龙湖	哈尔滨	bf1d85eb-9c0b-5b3f-93c3-8fe4cbe5d4f5
发耳	六盘水	56052d4c-5b32-550a-a748-dec9d9e30fba
口前	吉林	f039f35d-a552-5a7b-8815-fee7bdaf6693
古东	太原	b74c7958-de20-5b29-bb4f-9d20543442f7
古交	太原	b74c7958-de20-5b29-bb4f-9d20543442f7
古北口	北京	d721db6a-e56d-58fa-b283-2556241b5b2e
古城镇	牡丹江	07e0ad42-924a-5614-9eb8-00237a1bde8b
古浪	武威	e469de7d-a826-51c2-8769-1a68ea64f4ac
古田	宁德	11642571-2e1a-520b-9871-c701c6a769ac
古田会址	龙岩	f2f26070-7585-572a-9a77-bc3a820bf840
古田北	宁德	11642571-2e1a-520b-9871-c701c6a769ac
古莲	大兴安岭	3dc98a11-7110-50a4-9446-19664a5c69a8
古镇	中山	53490542-fe11-5f25-b1d5-999d3cb6ab20
句容西	镇江	26ea3dd0-d711-52cd-b1ec-d178fc866159
台前	濮阳	6b1e34b9-6646-5ca0-bcad-ce1db2a4a7b1
台安	鞍山	8d0e39c3-4fc1-5846-b8e4-2e547e27168d
台安南	鞍山	8d0e39c3-4fc1-5846-b8e4-2e547e27168d
台山	江门	e347fd94-59ed-55df-b915-629fdaafb24a
台州	台州	e23ecf48-5dc8-5392-b5b7-53638dcc662b
叶城	喀什	17da38e9-ad6d-5efc-a47e-1b4a421e9a22
叶柏寿	朝阳	11b88395-569a-5731-9cbb-52e13af3e45d
司家岭	济南	1f48df29-20c5-56d2-9337-1332b1647122
合川	重庆	d88ce193-ca3a-5770-913b-13a872ece3fb
合浦	北海	d575e970-a892-551d-80b7-da636bf286d1
合肥	合肥	ea43a508-4567-5bf0-87da-549899c824fc
合肥北城	合肥	ea43a508-4567-5bf0-87da-549899c824fc
合肥南	合肥	ea43a508-4567-5bf0-87da-549899c824fc
合肥西	合肥	ea43a508-4567-5bf0-87da-549899c824fc
合阳	渭南	b439fae3-78f7-5c2b-90c5-a652441c11bc
合阳北	渭南	b439fae3-78f7-5c2b-90c5-a652441c11bc
吉安	吉安	de510646-1a63-526b-b027-ec0baff08e1e
吉文	呼伦贝尔	b226141a-f415-5c10-906b-92f634623aef
吉林	吉林省	507958ca-44af-5c16-904b-f858f4c0f8da
吉舒	吉林	f039f35d-a552-5a7b-8815-fee7bdaf6693
吉首	湘西土家族苗族	0acf2686-d324-5b50-9353-61e07db23020
同心	吴忠	8a0d4aca-a56d-5bce-aee0-b4b5f0e75c6a
同江	佳木斯	c6f2638c-2ad9-5c3b-a5c1-db1124e559f3
名山	雅安	04c895c3-b9a1-5b9e-b43c-ec74e09f2f16
后湖	武汉	39d1951e-19c0-579d-b912-a178b69ae641
吐列毛杜	兴安	bfa75c64-1f96-5d86-93d7-116cc73b9794
吐哈	吐鲁番	15b9f816-2d64-557c-b130-b4e398ca84ca
吐鲁番	吐鲁番	15b9f816-2d64-557c-b130-b4e398ca84ca
吐鲁番北	吐鲁番	15b9f816-2d64-557c-b130-b4e398ca84ca
向塘	南昌	da5d49e2-4d02-58b2-b0e7-2f7658928f6f
向阳	牡丹江	07e0ad42-924a-5614-9eb8-00237a1bde8b
吕梁	吕梁	31702d3b-f41d-56da-8798-56c96ad5564b
启东	南通	d24e0a6d-f031-5d4d-99b4-7fcd9564972b
吴圩	南宁	5d3775ba-2be7-55aa-a326-b791148f625d
吴堡	榆林	85d348c8-4bad-5208-9814-b0963d2321ef
吴官田	曲靖	4cb0d11a-5a5c-58ea-ac8b-48c704fe9165
吴家屯	沈阳	5153e8e7-7633-5762-b223-e3e7f0e482fc
吴家川	白银	5ae360de-1ce6-5f71-b372-2a5bb6dfa7d0
吴川	湛江	71601399-91c9-5889-aec4-fc901845333c
吴桥	沧州	22edba49-72d1-55ee-b30d-bb49f3bfea5e
周口	周口	1260de33-9f77-5c15-8bbd-a424102ed94b
周家	哈尔滨	bf1d85eb-9c0b-5b3f-93c3-8fe4cbe5d4f5
周家屯	锦州	84ff6cdd-4123-5bf5-ac05-bede887d8968
周水子	大连	675e944d-5945-56d5-bb53-8fc64015687c
呼兰	哈尔滨	bf1d85eb-9c0b-5b3f-93c3-8fe4cbe5d4f5
呼和浩特	呼和浩特	d7f80da7-a85c-5724-ad60-f47cf3f9ea07
呼和浩特东	呼和浩特	d7f80da7-a85c-5724-ad60-f47cf3f9ea07
呼鲁斯太	阿拉善	ad002fdf-f610-5839-b724-922ca4111605
咋子	白山	10c1360c-3b27-5353-80e9-1168e448f76b
和什托洛盖	塔城	b316bc3a-fb03-51a3-bcfe-58323b930029
和平	河源	5c882c65-7f22-5e96-8abe-af63b0245434
和田	和田	21e19a7e-ebd1-50c9-ae13-18ac262fa31e
和硕	巴音郭楞蒙古	b137577a-4d75-5d61-af4f-57010f0daecb
和静	巴音郭楞蒙古	b137577a-4d75-5d61-af4f-57010f0daecb
和龙	延边朝鲜族	651323bf-e6f3-5967-bf79-025c56e51f1d
咸宁	咸宁	d318f2ce-a120-5bee-8dc6-17728d1b45c2
咸宁东	咸宁	d318f2ce-a120-5bee-8dc6-17728d1b45c2
咸宁北	咸宁	d318f2ce-a120-5bee-8dc6-17728d1b45c2
咸宁南	咸宁	d318f2ce-a120-5bee-8dc6-17728d1b45c2
咸阳	咸阳	74af60de-943f-5954-b526-a489f74e16e2
咸阳秦都	咸阳	74af60de-943f-5954-b526-a489f74e16e2
哈密	哈密	721faa63-a56d-5ab5-8b2e-e78a5dbd051a
哈尔滨	哈尔滨	bf1d85eb-9c0b-5b3f-93c3-8fe4cbe5d4f5
哈尔滨东	哈尔滨	bf1d85eb-9c0b-5b3f-93c3-8fe4cbe5d4f5
哈尔滨北	哈尔滨	bf1d85eb-9c0b-5b3f-93c3-8fe4cbe5d4f5
哈尔滨西	哈尔滨	bf1d85eb-9c0b-5b3f-93c3-8fe4cbe5d4f5
哈拉海	长春	b31467e8-ee25-5af4-b3cb-eb05045f8386
哈拉苏	呼伦贝尔	b226141a-f415-5c10-906b-92f634623aef
哈达铺	陇南	83b9aea0-ef17-5ba9-aa2d-7ccbb5056653
响水县	盐城	1d08f703-cd90-57a3-ba30-bd54afea000a
哲里木	通辽	4d1c7278-9dea-5a9e-b107-4929104685c0
唐家湾	珠海	04f1cc69-232c-5997-bc69-d476160bd74d
唐山	唐山	18ee9859-42de-5a7b-b3a7-40f711828e07
唐山北	唐山	18ee9859-42de-5a7b-b3a7-40f711828e07
唐河	南阳	197af260-ee95-5f62-9f8f-5e44b4799635
唐海南	唐山	18ee9859-42de-5a7b-b3a7-40f711828e07
商丘	商丘	98b20cb1-fcb7-5d7d-b88e-63112f019bd8
商丘南	商丘	98b20cb1-fcb7-5d7d-b88e-63112f019bd8
商南	商洛	d3216e21-c962-55ac-86e7-05bbae9e0bbf
商城	信阳	605c11d4-ccde-5cdc-82df-473f8da9ba08
商河	济南	1f48df29-20c5-56d2-9337-1332b1647122
商洛	商洛	d3216e21-c962-55ac-86e7-05bbae9e0bbf
商都	乌兰察布	538e3cf0-c4bd-52b4-8098-ff9f454cd73b
喀什	喀什	17da38e9-ad6d-5efc-a47e-1b4a421e9a22
喀喇其	呼伦贝尔	b226141a-f415-5c10-906b-92f634623aef
喀左	朝阳	11b88395-569a-5731-9cbb-52e13af3e45d
喇嘛甸	大庆	d3dc72db-afa9-531b-b6b4-ccf73f514483
喜德	凉山彝族	316c65a2-f1b8-5f10-b44a-2508e62c5550
嘉兴	嘉兴	988df8c6-59d9-528e-9b71-9013be93df79
嘉兴南	嘉兴	988df8c6-59d9-528e-9b71-9013be93df79
嘉善	嘉兴	988df8c6-59d9-528e-9b71-9013be93df79
嘉善南	嘉兴	988df8c6-59d9-528e-9b71-9013be93df79
嘉峪关	嘉峪关	4b014536-c5ca-5d2a-a123-cb7057700574
嘉峪关南	嘉峪关	4b014536-c5ca-5d2a-a123-cb7057700574
嘉峰	晋城	74fbc8ef-bbaf-5587-918f-771ed7945889
嘉祥	济宁	c1239aa9-60e9-5d8e-a9ed-9224397b450b
嘎什甸子	通辽	4d1c7278-9dea-5a9e-b107-4929104685c0
四会	肇庆	3bada160-0010-5397-af5a-6339fbe7f8e5
四合永	承德	1373316a-cb1a-509b-a6cb-e5f1a2a6ecf8
四平	四平	17007ac4-741f-5ccc-bd0f-9be21362b267
四平东	四平	17007ac4-741f-5ccc-bd0f-9be21362b267
四方台	绥化	0e7d75da-cbab-57de-836f-26fa268a6aa0
四棵树	塔城	b316bc3a-fb03-51a3-bcfe-58323b930029
四道湾	赤峰	bacdb061-dc48-5d6d-b61e-552c16634b7b
团结	齐齐哈尔	6f43cba3-ae73-5f62-a850-6f09c5a9cbed
园墩	武威	e469de7d-a826-51c2-8769-1a68ea64f4ac
固原	固原	74e54c34-05fe-5fb4-b2ee-e0ca5e02a125
固始	信阳	605c11d4-ccde-5cdc-82df-473f8da9ba08
固安	廊坊	06acfd4b-2491-5f63-b36d-5441f6e3e442
固镇	蚌埠	f36d4e09-0260-5ecb-b650-39b3ca8e0160
图们	延边朝鲜族	651323bf-e6f3-5967-bf79-025c56e51f1d
图们北	延边朝鲜族	651323bf-e6f3-5967-bf79-025c56e51f1d
图强	大兴安岭	3dc98a11-7110-50a4-9446-19664a5c69a8
图里河	呼伦贝尔	b226141a-f415-5c10-906b-92f634623aef
土地堂东	咸宁	d318f2ce-a120-5bee-8dc6-17728d1b45c2
土桥子	中卫	53a49e05-84a2-5b55-a0e8-04fc4f1e06a0
土溪	达州	a8ca845b-0c63-506b-b1a2-59b834eba679
土牧尔台	乌兰察布	538e3cf0-c4bd-52b4-8098-ff9f454cd73b
土贵乌拉	乌兰察布	538e3cf0-c4bd-52b4-8098-ff9f454cd73b
土门子	武威	e469de7d-a826-51c2-8769-1a68ea64f4ac
坂田	深圳	17c7f7c5-7904-527a-9a7a-b0edf2ffd375
坡底下	兰州	bd27f707-3a10-57bb-9faa-65fe4925eae9
坪上	临沂	8dbbad97-ddec-5fb6-b999-86fdcda31e8c
坪石	韶关	8b822d5c-80f4-5912-977c-1259b6b2148f
垫江	重庆	d88ce193-ca3a-5770-913b-13a872ece3fb
城固	汉中	60336a4c-c384-5380-83d0-05e687856f4e
城固北	汉中	60336a4c-c384-5380-83d0-05e687856f4e
城子坦	大连	675e944d-5945-56d5-bb53-8fc64015687c
城西	海口	ce0f2728-81eb-5bd8-8424-c6e38d4eadcd
城阳	青岛	4799b170-1b20-5f64-a80c-cd7600ddfcdc
塔哈	齐齐哈尔	6f43cba3-ae73-5f62-a850-6f09c5a9cbed
塔城	塔城	b316bc3a-fb03-51a3-bcfe-58323b930029
塔尔气	呼伦贝尔	b226141a-f415-5c10-906b-92f634623aef
塔崖驿	保定	2accd732-552a-52e1-9da1-53ba89f40290
塔河	大兴安岭	3dc98a11-7110-50a4-9446-19664a5c69a8
塔石嘴	楚雄彝族	d0a2377f-5995-58b0-9203-16a1f7f250e4
塘沽	天津	cf07e639-6495-564c-b025-0860e87656b8
塘豹	怀化	20d49eef-b4ae-585a-b42e-e2e3ce505f96
墨玉	和田	21e19a7e-ebd1-50c9-ae13-18ac262fa31e
壮志	大庆	d3dc72db-afa9-531b-b6b4-ccf73f514483
复盛	重庆	d88ce193-ca3a-5770-913b-13a872ece3fb
夏官营	兰州	bd27f707-3a10-57bb-9faa-65fe4925eae9
夏格庄	青岛	4799b170-1b20-5f64-a80c-cd7600ddfcdc
夏石	崇左	39df15f2-48dc-5feb-95fe-5e7ee7de8557
夏邑县	商丘	98b20cb1-fcb7-5d7d-b88e-63112f019bd8
大丰	株洲	30094f44-11f9-56d8-a8e5-d963c4f22c59
大余	赣州	d21587d9-79eb-57ea-b106-4e13c3e3af01
大元	南宁	5d3775ba-2be7-55aa-a326-b791148f625d
大关	昭通	64581ab4-c223-53d6-8e0f-b165d978889d
大兴	齐齐哈尔	6f43cba3-ae73-5f62-a850-6f09c5a9cbed
大兴沟	延边朝鲜族	651323bf-e6f3-5967-bf79-025c56e51f1d
大其拉哈	呼伦贝尔	b226141a-f415-5c10-906b-92f634623aef
大冶北	黄石	505e0c18-36b0-592a-b198-901c9caf3cfd
大口屯	天津	cf07e639-6495-564c-b025-0860e87656b8
大同	大同	424cbf4a-06ec-5433-81aa-98da238c1bd6
大坝	吴忠	8a0d4aca-a56d-5bce-aee0-b4b5f0e75c6a
大埔	梅州	c60b2d82-6f6e-524c-9f58-d45d0898bdbc
大堡	丹东	6bd1b27d-1504-544e-bfc1-00cdb64f2464
大孤山	丹东	6bd1b27d-1504-544e-bfc1-00cdb64f2464
大安	白城	e14d63c8-cbb6-5e52-a095-a4ef127366ce
大安北	白城	e14d63c8-cbb6-5e52-a095-a4ef127366ce
大官屯	抚顺	9e54e965-d891-53c5-b2ea-cf1514ef40d4
大屯	长春	b31467e8-ee25-5af4-b3cb-eb05045f8386
大巴	阜新	5fc0ce43-f93e-5d25-b09d-050770717a8b
大平房	朝阳	11b88395-569a-5731-9cbb-52e13af3e45d
大庆	大庆	d3dc72db-afa9-531b-b6b4-ccf73f514483
大庆东	大庆	d3dc72db-afa9-531b-b6b4-ccf73f514483
大庆西	大庆	d3dc72db-afa9-531b-b6b4-ccf73f514483
大成	沈阳	5153e8e7-7633-5762-b223-e3e7f0e482fc
大战场	中卫	53a49e05-84a2-5b55-a0e8-04fc4f1e06a0
大拟	钦州	c7792f0b-210e-5dc3-a877-a238341ecd69
大方南	毕节	1ec19191-4fe4-5a4a-8aa9-8af814791c94
大旺	肇庆	3bada160-0010-5397-af5a-6339fbe7f8e5
大明湖	济南	1f48df29-20c5-56d2-9337-1332b1647122
大朗镇	东莞	99c9e005-5dce-5d85-b5bb-e7c2d4172798
大杖子	承德	1373316a-cb1a-509b-a6cb-e5f1a2a6ecf8
大杨树	呼伦贝尔	b226141a-f415-5c10-906b-92f634623aef
大板	赤峰	bacdb061-dc48-5d6d-b61e-552c16634b7b
大林	通辽	4d1c7278-9dea-5a9e-b107-4929104685c0
大武口	石嘴山	8cab18d9-b68d-5fae-a52f-fb58bbba4e7d
大涧	大同	424cbf4a-06ec-5433-81aa-98da238c1bd6
大湾子	楚雄彝族	d0a2377f-5995-58b0-9203-16a1f7f250e4
大灰厂	北京	d721db6a-e56d-58fa-b283-2556241b5b2e
大王滩	南宁	5d3775ba-2be7-55aa-a326-b791148f625d
大理	大理白族	e2af5f9e-677d-5526-9b77-277a62e93ef6
大田边	曲靖	4cb0d11a-5a5c-58ea-ac8b-48c704fe9165
大盘石	保定	2accd732-552a-52e1-9da1-53ba89f40290
大石头	延边朝鲜族	651323bf-e6f3-5967-bf79-025c56e51f1d
大石头南	延边朝鲜族	651323bf-e6f3-5967-bf79-025c56e51f1d
大石寨	兴安	bfa75c64-1f96-5d86-93d7-116cc73b9794
大石桥	营口	b8afc62b-f362-5aaf-91d5-0375c0bc6856
大磴沟	石嘴山	8cab18d9-b68d-5fae-a52f-fb58bbba4e7d
大禾塘	邵阳	a8e58ec8-b92f-5890-bb56-75e9bb1d15c3
大竹园	安康	6205e86d-f35d-55f2-9609-cc0be0e224ba
大红旗	沈阳	5153e8e7-7633-5762-b223-e3e7f0e482fc
大英东	遂宁	da76e70a-774c-580c-93f9-62e23d69f42d
大苴	楚雄彝族	d0a2377f-5995-58b0-9203-16a1f7f250e4
大荔	渭南	b439fae3-78f7-5c2b-90c5-a652441c11bc
大营	忻州	ed61505e-53e3-5987-9c3c-ff6c115c5dfe
大营子	朝阳	11b88395-569a-5731-9cbb-52e13af3e45d
大营镇	衡水	5e4f063a-c014-5298-b2fa-d9f24cdff5c3
大虎山	锦州	84ff6cdd-4123-5bf5-ac05-bede887d8968
大足南	重庆	d88ce193-ca3a-5770-913b-13a872ece3fb
大连	大连	675e944d-5945-56d5-bb53-8fc64015687c
大连北	大连	675e944d-5945-56d5-bb53-8fc64015687c
大连西	大连	675e944d-5945-56d5-bb53-8fc64015687c
大通西	西宁	ff053601-69ed-5cd4-b02d-b98086727747
大邑	成都	03c69062-0880-5837-bae9-fe487784fe4e
大阳	本溪	55e49af1-7f97-5557-8cc5-457c319f926d
大陆号	乌兰察布	538e3cf0-c4bd-52b4-8098-ff9f454cd73b
大雁	呼伦贝尔	b226141a-f415-5c10-906b-92f634623aef
大青沟	通辽	4d1c7278-9dea-5a9e-b107-4929104685c0
天义	赤峰	bacdb061-dc48-5d6d-b61e-552c16634b7b
天岗	吉林	f039f35d-a552-5a7b-8815-fee7bdaf6693
天柱山	安庆	fcfe36f1-aaf0-5bc4-ba3e-e27a1c4295a4
天桥岭	延边朝鲜族	651323bf-e6f3-5967-bf79-025c56e51f1d
天水	天水	15a5dff1-a212-5487-9091-e846753493b2
天水南	天水	15a5dff1-a212-5487-9091-e846753493b2
天河机场	武汉	39d1951e-19c0-579d-b912-a178b69ae641
天河街	武汉	39d1951e-19c0-579d-b912-a178b69ae641
天津	天津	cf07e639-6495-564c-b025-0860e87656b8
天津北	天津	cf07e639-6495-564c-b025-0860e87656b8
天津南	天津	cf07e639-6495-564c-b025-0860e87656b8
天津西	天津	cf07e639-6495-564c-b025-0860e87656b8
天祝	武威	e469de7d-a826-51c2-8769-1a68ea64f4ac
天镇	大同	424cbf4a-06ec-5433-81aa-98da238c1bd6
天门	湖北省-自治区直辖县级行政区划	9351d7fb-08f0-5364-8d20-02c17b66bafd
天门南	湖北省-自治区直辖县级行政区划	9351d7fb-08f0-5364-8d20-02c17b66bafd
太原	太原	b74c7958-de20-5b29-bb4f-9d20543442f7
太原东	太原	b74c7958-de20-5b29-bb4f-9d20543442f7
太原北	太原	b74c7958-de20-5b29-bb4f-9d20543442f7
太原南	太原	b74c7958-de20-5b29-bb4f-9d20543442f7
