trainTypeId	seatClass	seatLocation	price
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	D	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	一等	F	480
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	A	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	B	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	C	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	D	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
G	二等	F	300
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	A	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	C	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	D	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	一等	F	480
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	A	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
C	二等	B	300
