type	departureCityId	arrivalCityId	departureStationCode	departureTerminalName	arrivalStationCode	arrivalTerminalName	departureDateTime	arrivalDateTime	carrier	code	seatClass	price	remainingSeats	totalSeats	departureStationName	arrivalStationName
TRAIN	C061	C070					2026-05-01T08:38:00	2026-05-02T01:18:00	中国铁路	G1472	二等座	1140	12	12	呼和浩特东站	喀什站
TRAIN	C061	C056					2026-05-01T09:07:00	2026-05-01T19:37:00	中国铁路	G1473	二等座	725	13	13	呼和浩特东站	吐鲁番北站
TRAIN	C061	C292					2026-05-01T09:36:00	2026-05-01T20:53:00	中国铁路	G1474	二等座	780	14	14	呼和浩特东站	阿勒泰站
TRAIN	C061	C222					2026-05-01T10:05:00	2026-05-01T14:07:00	中国铁路	G1475	二等座	295	15	15	呼和浩特东站	秦皇岛站
TRAIN	C061	C084					2026-05-01T10:34:00	2026-05-01T16:11:00	中国铁路	G1476	二等座	400	16	16	呼和浩特东站	威海站
TRAIN	C061	C176					2026-05-01T11:03:00	2026-05-01T21:37:00	中国铁路	G1477	二等座	735	17	17	呼和浩特东站	泉州站
TRAIN	C061	C129					2026-05-01T11:32:00	2026-05-01T18:12:00	中国铁路	G1478	二等座	475	18	18	呼和浩特东站	扬州东站
TRAIN	C061	C071					2026-05-01T12:01:00	2026-05-01T19:52:00	中国铁路	G1479	二等座	555	19	19	呼和浩特东站	嘉兴南站
TRAIN	C061	C040					2026-05-01T12:30:00	2026-05-02T00:34:00	中国铁路	G1480	二等座	840	20	20	呼和浩特东站	北海站
TRAIN	C061	C147					2026-05-01T12:59:00	2026-05-01T20:48:00	中国铁路	G1481	二等座	555	21	21	呼和浩特东站	景德镇北站
TRAIN	C061	C127					2026-05-01T14:26:00	2026-05-02T01:32:00	中国铁路	G1484	二等座	775	24	24	呼和浩特东站	惠州北站
TRAIN	C061	C205					2026-05-01T15:24:00	2026-05-01T20:45:00	中国铁路	G1486	二等座	395	26	26	呼和浩特东站	烟台站
TRAIN	C061	C025					2026-05-01T15:53:00	2026-05-02T02:59:00	中国铁路	G1487	二等座	780	27	27	呼和浩特东站	佛山西站
TRAIN	C061	C192					2026-05-01T16:51:00	2026-05-02T02:06:00	中国铁路	G1489	二等座	660	29	29	呼和浩特东站	温州南站
TRAIN	C172	C039					2026-05-01T17:20:00	2026-05-01T21:07:00	中国铁路	G1490	二等座	295	30	30	沈阳北站	北京南站
TRAIN	C172	C005					2026-05-01T17:49:00	2026-05-02T00:37:00	中国铁路	G1491	二等座	495	31	31	沈阳北站	上海虹桥站
TRAIN	C172	C082					2026-05-01T18:18:00	2026-05-01T21:59:00	中国铁路	G1492	二等座	290	32	32	沈阳北站	天津西站
TRAIN	C172	C272					2026-05-01T18:47:00	2026-05-02T06:09:00	中国铁路	G1493	二等座	805	33	33	沈阳北站	重庆北站
TRAIN	C172	C220					2026-05-01T19:16:00	2026-05-02T00:21:00	中国铁路	G1494	二等座	385	34	34	沈阳北站	石家庄站
TRAIN	C172	C083					2026-05-01T19:45:00	2026-05-02T01:41:00	中国铁路	G1495	二等座	385	35	35	沈阳北站	太原南站
TRAIN	C172	C061					2026-05-01T20:14:00	2026-05-02T01:55:00	中国铁路	G1496	二等座	370	5	5	沈阳北站	呼和浩特东站
TRAIN	C172	C283					2026-05-01T06:12:00	2026-05-01T08:05:00	中国铁路	G1498	二等座	120	7	7	沈阳北站	长春西站
TRAIN	C172	C066					2026-05-01T06:41:00	2026-05-01T09:50:00	中国铁路	G1499	二等座	205	8	8	沈阳北站	哈尔滨西站
TRAIN	C172	C042					2026-05-01T07:10:00	2026-05-01T13:49:00	中国铁路	G1500	二等座	440	9	9	沈阳北站	南京南站
TRAIN	C172	C153					2026-05-01T07:39:00	2026-05-01T15:08:00	中国铁路	G1501	二等座	495	10	10	沈阳北站	杭州东站
TRAIN	C172	C053					2026-05-01T08:08:00	2026-05-01T15:13:00	中国铁路	G1502	二等座	470	11	11	沈阳北站	合肥南站
TRAIN	C172	C221					2026-05-01T08:37:00	2026-05-01T18:39:00	中国铁路	G1503	二等座	670	12	12	沈阳北站	福州南站
TRAIN	C172	C046					2026-05-01T09:06:00	2026-05-01T18:11:00	中国铁路	G1504	二等座	605	13	13	沈阳北站	南昌西站
TRAIN	C172	C180					2026-05-01T09:35:00	2026-05-01T14:16:00	中国铁路	G1505	二等座	315	14	14	沈阳北站	济南西站
TRAIN	C172	C267					2026-05-01T10:04:00	2026-05-01T16:43:00	中国铁路	G1506	二等座	445	15	15	沈阳北站	郑州东站
TRAIN	C172	C164					2026-05-01T10:33:00	2026-05-01T18:59:00	中国铁路	G1507	二等座	565	16	16	沈阳北站	武汉站
TRAIN	C172	C284					2026-05-01T11:02:00	2026-05-01T21:02:00	中国铁路	G1508	二等座	675	17	17	沈阳北站	长沙南站
TRAIN	C172	C112					2026-05-01T11:31:00	2026-05-02T00:12:00	中国铁路	G1509	二等座	855	18	18	沈阳北站	广州南站
TRAIN	C172	C044					2026-05-01T12:00:00	2026-05-02T02:02:00	中国铁路	G1510	二等座	945	19	19	沈阳北站	南宁东站
TRAIN	C172	C184					2026-05-01T12:29:00	2026-05-02T03:32:00	中国铁路	G1511	二等座	1015	20	20	沈阳北站	海口东站
TRAIN	C172	C128					2026-05-01T12:58:00	2026-05-02T00:51:00	中国铁路	G1512	二等座	800	21	21	沈阳北站	成都东站
TRAIN	C172	C249					2026-05-01T13:27:00	2026-05-02T02:07:00	中国铁路	G1513	二等座	855	22	22	沈阳北站	贵阳北站
TRAIN	C172	C142					2026-05-01T13:56:00	2026-05-02T04:40:00	中国铁路	G1514	二等座	995	23	23	沈阳北站	昆明南站
TRAIN	C172	C133					2026-05-01T14:25:00	2026-05-02T07:58:00	中国铁路	G1515	二等座	1185	24	24	沈阳北站	拉萨站
TRAIN	C172	C246					2026-05-01T14:54:00	2026-05-01T23:27:00	中国铁路	G1516	二等座	585	25	25	沈阳北站	西安北站
TRAIN	C172	C034					2026-05-01T15:23:00	2026-05-02T01:31:00	中国铁路	G1517	二等座	690	26	26	沈阳北站	兰州西站
TRAIN	C172	C245					2026-05-01T15:52:00	2026-05-02T02:45:00	中国铁路	G1518	二等座	740	27	27	沈阳北站	西宁站
TRAIN	C172	C279					2026-05-01T16:21:00	2026-05-02T00:51:00	中国铁路	G1519	二等座	585	28	28	沈阳北站	银川站
TRAIN	C172	C018					2026-05-01T16:50:00	2026-05-02T08:53:00	中国铁路	G1520	二等座	1090	29	29	沈阳北站	乌鲁木齐站
TRAIN	C172	C300					2026-05-01T17:19:00	2026-05-02T06:16:00	中国铁路	G1521	二等座	885	30	30	沈阳北站	香港西九龙站
TRAIN	C172	C190					2026-05-01T18:46:00	2026-05-02T07:37:00	中国铁路	G1524	二等座	880	33	33	沈阳北站	深圳北站
TRAIN	C172	C050					2026-05-01T19:15:00	2026-05-02T06:21:00	中国铁路	G1525	二等座	765	34	34	沈阳北站	厦门北站
TRAIN	C172	C297					2026-05-01T19:44:00	2026-05-01T23:51:00	中国铁路	G1526	二等座	295	35	35	沈阳北站	青岛北站
TRAIN	C172	C080					2026-05-01T20:13:00	2026-05-01T22:33:00	中国铁路	G1527	二等座	180	5	5	沈阳北站	大连北站
TRAIN	C172	C088					2026-05-01T05:42:00	2026-05-01T13:18:00	中国铁路	G1528	二等座	530	6	6	沈阳北站	宁波站
TRAIN	C172	C231					2026-05-01T06:11:00	2026-05-01T13:01:00	中国铁路	G1529	二等座	480	7	7	沈阳北站	苏州站
TRAIN	C172	C139					2026-05-01T06:40:00	2026-05-01T13:25:00	中国铁路	G1530	二等座	480	8	8	沈阳北站	无锡站
TRAIN	C172	C158					2026-05-01T07:09:00	2026-05-01T19:23:00	中国铁路	G1531	二等座	845	9	9	沈阳北站	桂林北站
TRAIN	C172	C002					2026-05-01T07:38:00	2026-05-01T23:49:00	中国铁路	G1532	二等座	1110	10	10	沈阳北站	三亚站
TRAIN	C172	C119					2026-05-01T08:07:00	2026-05-01T18:22:00	中国铁路	G1533	二等座	715	11	11	沈阳北站	张家界西站
TRAIN	C172	C015					2026-05-01T08:36:00	2026-05-01T23:28:00	中国铁路	G1534	二等座	1025	12	12	沈阳北站	丽江站
TRAIN	C172	C308					2026-05-01T09:34:00	2026-05-01T17:37:00	中国铁路	G1536	二等座	570	14	14	沈阳北站	黄山北站
TRAIN	C172	C210					2026-05-01T10:32:00	2026-05-01T23:38:00	中国铁路	G1538	二等座	910	16	16	沈阳北站	珠海站
TRAIN	C172	C179					2026-05-01T11:01:00	2026-05-01T18:08:00	中国铁路	G1539	二等座	510	17	17	沈阳北站	洛阳龙门站
TRAIN	C172	C077					2026-05-01T11:30:00	2026-05-01T16:36:00	中国铁路	G1540	二等座	375	18	18	沈阳北站	大同南站
TRAIN	C172	C070					2026-05-01T12:28:00	2026-05-02T10:11:00	中国铁路	G1542	二等座	1490	20	20	沈阳北站	喀什站
TRAIN	C172	C056					2026-05-01T12:57:00	2026-05-02T04:24:00	中国铁路	G1543	二等座	1075	21	21	沈阳北站	吐鲁番北站
TRAIN	C172	C292					2026-05-01T13:26:00	2026-05-02T05:06:00	中国铁路	G1544	二等座	1090	22	22	沈阳北站	阿勒泰站
TRAIN	C172	C222					2026-05-01T13:55:00	2026-05-01T16:23:00	中国铁路	G1545	二等座	205	23	23	沈阳北站	秦皇岛站
TRAIN	C172	C084					2026-05-01T14:24:00	2026-05-01T17:27:00	中国铁路	G1546	二等座	245	24	24	沈阳北站	威海站
TRAIN	C172	C176					2026-05-01T14:53:00	2026-05-02T01:42:00	中国铁路	G1547	二等座	765	25	25	沈阳北站	泉州站
TRAIN	C172	C129					2026-05-01T15:22:00	2026-05-01T21:43:00	中国铁路	G1548	二等座	470	26	26	沈阳北站	扬州东站
TRAIN	C172	C071					2026-05-01T15:51:00	2026-05-01T23:00:00	中国铁路	G1549	二等座	525	27	27	沈阳北站	嘉兴南站
TRAIN	C172	C040					2026-05-01T16:20:00	2026-05-02T06:52:00	中国铁路	G1550	二等座	965	28	28	沈阳北站	北海站
TRAIN	C172	C147					2026-05-01T16:49:00	2026-05-02T01:19:00	中国铁路	G1551	二等座	560	29	29	沈阳北站	景德镇北站
TRAIN	C172	C127					2026-05-01T18:16:00	2026-05-02T06:44:00	中国铁路	G1554	二等座	830	32	32	沈阳北站	惠州北站
TRAIN	C172	C205					2026-05-01T19:14:00	2026-05-01T22:24:00	中国铁路	G1556	二等座	210	34	34	沈阳北站	烟台站
TRAIN	C172	C025					2026-05-01T19:43:00	2026-05-02T08:29:00	中国铁路	G1557	二等座	850	35	35	沈阳北站	佛山西站
TRAIN	C172	C192					2026-05-01T05:41:00	2026-05-01T14:28:00	中国铁路	G1559	二等座	585	6	6	沈阳北站	温州南站
TRAIN	C283	C039					2026-05-01T06:10:00	2026-05-01T11:11:00	中国铁路	G1560	二等座	335	7	7	长春西站	北京南站
TRAIN	C283	C005					2026-05-01T06:39:00	2026-05-01T14:49:00	中国铁路	G1561	二等座	545	8	8	长春西站	上海虹桥站
TRAIN	C283	C082					2026-05-01T07:08:00	2026-05-01T12:09:00	中国铁路	G1562	二等座	340	9	9	长春西站	天津西站
TRAIN	C283	C272					2026-05-01T07:37:00	2026-05-01T20:22:00	中国铁路	G1563	二等座	855	10	10	长春西站	重庆北站
TRAIN	C283	C220					2026-05-01T08:06:00	2026-05-01T14:29:00	中国铁路	G1564	二等座	430	11	11	长春西站	石家庄站
TRAIN	C283	C083					2026-05-01T08:35:00	2026-05-01T15:46:00	中国铁路	G1565	二等座	485	12	12	长春西站	太原南站
TRAIN	C283	C061					2026-05-01T09:04:00	2026-05-01T15:44:00	中国铁路	G1566	二等座	450	13	13	长春西站	呼和浩特东站
TRAIN	C283	C172					2026-05-01T09:33:00	2026-05-01T11:26:00	中国铁路	G1567	二等座	135	14	14	长春西站	沈阳北站
TRAIN	C283	C066					2026-05-01T10:31:00	2026-05-01T12:13:00	中国铁路	G1569	二等座	125	16	16	长春西站	哈尔滨西站
TRAIN	C283	C042					2026-05-01T11:00:00	2026-05-01T19:05:00	中国铁路	G1570	二等座	550	17	17	长春西站	南京南站
TRAIN	C283	C153					2026-05-01T11:29:00	2026-05-01T20:22:00	中国铁路	G1571	二等座	605	18	18	长春西站	杭州东站
TRAIN	C283	C053					2026-05-01T11:58:00	2026-05-01T20:30:00	中国铁路	G1572	二等座	585	19	19	长春西站	合肥南站
TRAIN	C283	C221					2026-05-01T12:27:00	2026-05-01T23:52:00	中国铁路	G1573	二等座	780	20	20	长春西站	福州南站
TRAIN	C283	C046					2026-05-01T12:56:00	2026-05-01T23:28:00	中国铁路	G1574	二等座	720	21	21	长春西站	南昌西站
TRAIN	C283	C180					2026-05-01T13:25:00	2026-05-01T19:32:00	中国铁路	G1575	二等座	425	22	22	长春西站	济南西站
TRAIN	C283	C267					2026-05-01T13:54:00	2026-05-01T21:58:00	中国铁路	G1576	二等座	555	23	23	长春西站	郑州东站
TRAIN	C283	C164					2026-05-01T14:23:00	2026-05-02T00:16:00	中国铁路	G1577	二等座	680	24	24	长春西站	武汉站
TRAIN	C283	C284					2026-05-01T14:52:00	2026-05-02T02:20:00	中国铁路	G1578	二等座	785	25	25	长春西站	长沙南站
TRAIN	C283	C112					2026-05-01T15:21:00	2026-05-02T05:29:00	中国铁路	G1579	二等座	965	26	26	长春西站	广州南站
TRAIN	C283	C044					2026-05-01T15:50:00	2026-05-02T07:20:00	中国铁路	G1580	二等座	1055	27	27	长春西站	南宁东站
TRAIN	C283	C184					2026-05-01T16:19:00	2026-05-02T08:50:00	中国铁路	G1581	二等座	1125	28	28	长春西站	海口东站
TRAIN	C283	C128					2026-05-01T16:48:00	2026-05-02T06:00:00	中国铁路	G1582	二等座	905	29	29	长春西站	成都东站
TRAIN	C283	C249					2026-05-01T17:17:00	2026-05-02T07:22:00	中国铁路	G1583	二等座	965	30	30	长春西站	贵阳北站
TRAIN	C283	C142					2026-05-01T17:46:00	2026-05-02T09:54:00	中国铁路	G1584	二等座	1105	31	31	长春西站	昆明南站
TRAIN	C283	C133					2026-05-01T18:15:00	2026-05-02T12:55:00	中国铁路	G1585	二等座	1275	32	32	长春西站	拉萨站
TRAIN	C283	C246					2026-05-01T18:44:00	2026-05-02T04:36:00	中国铁路	G1586	二等座	685	33	33	长春西站	西安北站
TRAIN	C283	C034					2026-05-01T19:13:00	2026-05-02T06:29:00	中国铁路	G1587	二等座	780	34	34	长春西站	兰州西站
TRAIN	C283	C245					2026-05-01T19:42:00	2026-05-02T07:39:00	中国铁路	G1588	二等座	830	35	35	长春西站	西宁站
TRAIN	C283	C279					2026-05-01T20:11:00	2026-05-02T05:44:00	中国铁路	G1589	二等座	670	5	5	长春西站	银川站
TRAIN	C283	C018					2026-05-01T05:40:00	2026-05-01T22:12:00	中国铁路	G1590	二等座	1135	6	6	长春西站	乌鲁木齐站
TRAIN	C283	C300					2026-05-01T06:09:00	2026-05-01T20:33:00	中国铁路	G1591	二等座	995	7	7	长春西站	香港西九龙站
TRAIN	C283	C190					2026-05-01T07:36:00	2026-05-01T21:54:00	中国铁路	G1594	二等座	990	10	10	长春西站	深圳北站
TRAIN	C283	C050					2026-05-01T08:05:00	2026-05-01T20:35:00	中国铁路	G1595	二等座	875	11	11	长春西站	厦门北站
TRAIN	C283	C297					2026-05-01T08:34:00	2026-05-01T14:08:00	中国铁路	G1596	二等座	410	12	12	长春西站	青岛北站
TRAIN	C283	C080					2026-05-01T09:03:00	2026-05-01T12:50:00	中国铁路	G1597	二等座	290	13	13	长春西站	大连北站
TRAIN	C283	C088					2026-05-01T09:32:00	2026-05-01T18:29:00	中国铁路	G1598	二等座	635	14	14	长春西站	宁波站
TRAIN	C283	C231					2026-05-01T10:01:00	2026-05-01T18:15:00	中国铁路	G1599	二等座	590	15	15	长春西站	苏州站
TRAIN	C283	C139					2026-05-01T10:30:00	2026-05-01T18:39:00	中国铁路	G1600	二等座	585	16	16	长春西站	无锡站
TRAIN	C283	C158					2026-05-01T10:59:00	2026-05-02T00:41:00	中国铁路	G1601	二等座	960	17	17	长春西站	桂林北站
TRAIN	C283	C002					2026-05-01T11:28:00	2026-05-02T05:07:00	中国铁路	G1602	二等座	1225	18	18	长春西站	三亚站
TRAIN	C283	C119					2026-05-01T11:57:00	2026-05-01T23:39:00	中国铁路	G1603	二等座	825	19	19	长春西站	张家界西站
TRAIN	C283	C015					2026-05-01T12:26:00	2026-05-02T04:38:00	中国铁路	G1604	二等座	1130	20	20	长春西站	丽江站
TRAIN	C283	C308					2026-05-01T13:24:00	2026-05-01T22:53:00	中国铁路	G1606	二等座	625	22	22	长春西站	黄山北站
TRAIN	C283	C210					2026-05-01T14:22:00	2026-05-02T04:55:00	中国铁路	G1608	二等座	965	24	24	长春西站	珠海站
TRAIN	C283	C179					2026-05-01T14:51:00	2026-05-01T23:22:00	中国铁路	G1609	二等座	565	25	25	长春西站	洛阳龙门站
TRAIN	C283	C077					2026-05-01T15:20:00	2026-05-01T21:32:00	中国铁路	G1610	二等座	410	26	26	长春西站	大同南站
TRAIN	C283	C070					2026-05-01T16:18:00	2026-05-02T14:35:00	中国铁路	G1612	二等座	1490	28	28	长春西站	喀什站
TRAIN	C283	C056					2026-05-01T16:47:00	2026-05-02T08:47:00	中国铁路	G1613	二等座	1070	29	29	长春西站	吐鲁番北站
TRAIN	C283	C292					2026-05-01T17:16:00	2026-05-02T09:12:00	中国铁路	G1614	二等座	1065	30	30	长春西站	阿勒泰站
TRAIN	C283	C222					2026-05-01T17:45:00	2026-05-01T21:37:00	中国铁路	G1615	二等座	260	31	31	长春西站	秦皇岛站
TRAIN	C283	C084					2026-05-01T18:14:00	2026-05-01T22:41:00	中国铁路	G1616	二等座	300	32	32	长春西站	威海站
TRAIN	C283	C176					2026-05-01T18:43:00	2026-05-02T06:55:00	中国铁路	G1617	二等座	820	33	33	长春西站	泉州站
TRAIN	C283	C129					2026-05-01T19:12:00	2026-05-02T02:59:00	中国铁路	G1618	二等座	525	34	34	长春西站	扬州东站
TRAIN	C283	C071					2026-05-01T19:41:00	2026-05-02T04:12:00	中国铁路	G1619	二等座	575	35	35	长春西站	嘉兴南站
TRAIN	C283	C040					2026-05-01T20:10:00	2026-05-02T12:10:00	中国铁路	G1620	二等座	1075	5	5	长春西站	北海站
TRAIN	C283	C147					2026-05-01T05:39:00	2026-05-01T15:35:00	中国铁路	G1621	二等座	670	6	6	长春西站	景德镇北站
TRAIN	C283	C127					2026-05-01T07:06:00	2026-05-01T21:01:00	中国铁路	G1624	二等座	940	9	9	长春西站	惠州北站
TRAIN	C283	C205					2026-05-01T08:04:00	2026-05-01T12:40:00	中国铁路	G1626	二等座	320	11	11	长春西站	烟台站
TRAIN	C283	C025					2026-05-01T08:33:00	2026-05-01T22:47:00	中国铁路	G1627	二等座	965	12	12	长春西站	佛山西站
TRAIN	C283	C192					2026-05-01T09:31:00	2026-05-01T19:39:00	中国铁路	G1629	二等座	695	14	14	长春西站	温州南站
TRAIN	C066	C039					2026-05-01T10:00:00	2026-05-01T16:05:00	中国铁路	G1630	二等座	420	15	15	哈尔滨西站	北京南站
TRAIN	C066	C005					2026-05-01T10:29:00	2026-05-01T19:55:00	中国铁路	G1631	二等座	650	16	16	哈尔滨西站	上海虹桥站
TRAIN	C066	C082					2026-05-01T10:58:00	2026-05-01T17:08:00	中国铁路	G1632	二等座	430	17	17	哈尔滨西站	天津西站
TRAIN	C066	C272					2026-05-01T11:27:00	2026-05-02T01:21:00	中国铁路	G1633	二等座	950	18	18	哈尔滨西站	重庆北站
TRAIN	C066	C220					2026-05-01T11:56:00	2026-05-01T19:25:00	中国铁路	G1634	二等座	520	19	19	哈尔滨西站	石家庄站
TRAIN	C066	C083					2026-05-01T12:25:00	2026-05-01T20:38:00	中国铁路	G1635	二等座	570	20	20	哈尔滨西站	太原南站
TRAIN	C066	C061					2026-05-01T12:54:00	2026-05-01T20:23:00	中国铁路	G1636	二等座	520	21	21	哈尔滨西站	呼和浩特东站
TRAIN	C066	C172					2026-05-01T13:23:00	2026-05-01T16:32:00	中国铁路	G1637	二等座	235	22	22	哈尔滨西站	沈阳北站
TRAIN	C066	C283					2026-05-01T13:52:00	2026-05-01T15:34:00	中国铁路	G1638	二等座	135	23	23	哈尔滨西站	长春西站
TRAIN	C066	C042					2026-05-01T14:50:00	2026-05-02T00:12:00	中国铁路	G1640	二等座	655	25	25	哈尔滨西站	南京南站
TRAIN	C066	C153					2026-05-01T15:19:00	2026-05-02T01:29:00	中国铁路	G1641	二等座	705	26	26	哈尔滨西站	杭州东站
TRAIN	C066	C053					2026-05-01T15:48:00	2026-05-02T01:37:00	中国铁路	G1642	二等座	685	27	27	哈尔滨西站	合肥南站
TRAIN	C066	C221					2026-05-01T16:17:00	2026-05-02T04:59:00	中国铁路	G1643	二等座	880	28	28	哈尔滨西站	福州南站
TRAIN	C066	C046					2026-05-01T16:46:00	2026-05-02T04:35:00	中国铁路	G1644	二等座	820	29	29	哈尔滨西站	南昌西站
TRAIN	C066	C180					2026-05-01T17:15:00	2026-05-02T00:35:00	中国铁路	G1645	二等座	520	30	30	哈尔滨西站	济南西站
TRAIN	C066	C267					2026-05-01T17:44:00	2026-05-02T02:58:00	中国铁路	G1646	二等座	650	31	31	哈尔滨西站	郑州东站
TRAIN	C066	C164					2026-05-01T18:13:00	2026-05-02T05:22:00	中国铁路	G1647	二等座	780	32	32	哈尔滨西站	武汉站
TRAIN	C066	C284					2026-05-01T18:42:00	2026-05-02T07:25:00	中国铁路	G1648	二等座	885	33	33	哈尔滨西站	长沙南站
TRAIN	C066	C112					2026-05-01T19:11:00	2026-05-02T10:36:00	中国铁路	G1649	二等座	1065	34	34	哈尔滨西站	广州南站
TRAIN	C066	C044					2026-05-01T19:40:00	2026-05-02T12:24:00	中国铁路	G1650	二等座	1155	35	35	哈尔滨西站	南宁东站
TRAIN	C066	C184					2026-05-01T20:09:00	2026-05-02T13:56:00	中国铁路	G1651	二等座	1225	5	5	哈尔滨西站	海口东站
TRAIN	C066	C128					2026-05-01T05:38:00	2026-05-01T19:54:00	中国铁路	G1652	二等座	990	6	6	哈尔滨西站	成都东站
TRAIN	C066	C249					2026-05-01T06:07:00	2026-05-01T21:23:00	中国铁路	G1653	二等座	1060	7	7	哈尔滨西站	贵阳北站
TRAIN	C066	C142					2026-05-01T06:36:00	2026-05-01T23:53:00	中国铁路	G1654	二等座	1195	8	8	哈尔滨西站	昆明南站
TRAIN	C066	C133					2026-05-01T07:05:00	2026-05-02T02:35:00	中国铁路	G1655	二等座	1345	9	9	哈尔滨西站	拉萨站
TRAIN	C066	C246					2026-05-01T07:34:00	2026-05-01T18:31:00	中国铁路	G1656	二等座	775	10	10	哈尔滨西站	西安北站
TRAIN	C066	C034					2026-05-01T08:03:00	2026-05-01T20:12:00	中国铁路	G1657	二等座	855	11	11	哈尔滨西站	兰州西站
TRAIN	C066	C245					2026-05-01T08:32:00	2026-05-01T21:17:00	中国铁路	G1658	二等座	895	12	12	哈尔滨西站	西宁站
TRAIN	C066	C279					2026-05-01T09:01:00	2026-05-01T19:24:00	中国铁路	G1659	二等座	740	13	13	哈尔滨西站	银川站
TRAIN	C066	C018					2026-05-01T09:30:00	2026-05-02T02:18:00	中国铁路	G1660	二等座	1115	14	14	哈尔滨西站	乌鲁木齐站
TRAIN	C066	C300					2026-05-01T09:59:00	2026-05-02T01:40:00	中国铁路	G1661	二等座	1040	15	15	哈尔滨西站	香港西九龙站
TRAIN	C066	C190					2026-05-01T11:26:00	2026-05-02T03:01:00	中国铁路	G1664	二等座	1040	18	18	哈尔滨西站	深圳北站
TRAIN	C066	C050					2026-05-01T11:55:00	2026-05-02T01:43:00	中国铁路	G1665	二等座	920	19	19	哈尔滨西站	厦门北站
TRAIN	C066	C297					2026-05-01T12:24:00	2026-05-01T19:15:00	中国铁路	G1666	二等座	455	20	20	哈尔滨西站	青岛北站
TRAIN	C066	C080					2026-05-01T12:53:00	2026-05-01T17:57:00	中国铁路	G1667	二等座	335	21	21	哈尔滨西站	大连北站
TRAIN	C066	C088					2026-05-01T13:22:00	2026-05-01T23:35:00	中国铁路	G1668	二等座	680	22	22	哈尔滨西站	宁波站
TRAIN	C066	C231					2026-05-01T13:51:00	2026-05-01T23:22:00	中国铁路	G1669	二等座	635	23	23	哈尔滨西站	苏州站
TRAIN	C066	C139					2026-05-01T14:20:00	2026-05-01T23:47:00	中国铁路	G1670	二等座	630	24	24	哈尔滨西站	无锡站
TRAIN	C066	C158					2026-05-01T14:49:00	2026-05-02T05:46:00	中国铁路	G1671	二等座	1000	25	25	哈尔滨西站	桂林北站
TRAIN	C066	C002					2026-05-01T15:18:00	2026-05-02T10:13:00	中国铁路	G1672	二等座	1270	26	26	哈尔滨西站	三亚站
TRAIN	C066	C119					2026-05-01T15:47:00	2026-05-02T04:42:00	中国铁路	G1673	二等座	870	27	27	哈尔滨西站	张家界西站
TRAIN	C066	C015					2026-05-01T16:16:00	2026-05-02T09:32:00	中国铁路	G1674	二等座	1160	28	28	哈尔滨西站	丽江站
TRAIN	C066	C308					2026-05-01T17:14:00	2026-05-02T04:00:00	中国铁路	G1676	二等座	725	30	30	哈尔滨西站	黄山北站
TRAIN	C066	C210					2026-05-01T18:12:00	2026-05-02T10:02:00	中国铁路	G1678	二等座	1070	32	32	哈尔滨西站	珠海站
TRAIN	C066	C179					2026-05-01T18:41:00	2026-05-02T04:21:00	中国铁路	G1679	二等座	655	33	33	哈尔滨西站	洛阳龙门站
TRAIN	C066	C077					2026-05-01T19:10:00	2026-05-02T02:18:00	中国铁路	G1680	二等座	485	34	34	哈尔滨西站	大同南站
TRAIN	C066	C070					2026-05-01T20:08:00	2026-05-02T18:43:00	中国铁路	G1682	二等座	1525	5	5	哈尔滨西站	喀什站
TRAIN	C066	C056					2026-05-01T05:37:00	2026-05-01T21:56:00	中国铁路	G1683	二等座	1105	6	6	哈尔滨西站	吐鲁番北站
TRAIN	C066	C292					2026-05-01T06:06:00	2026-05-01T22:06:00	中国铁路	G1684	二等座	1085	7	7	哈尔滨西站	阿勒泰站
TRAIN	C066	C222					2026-05-01T06:35:00	2026-05-01T11:38:00	中国铁路	G1685	二等座	355	8	8	哈尔滨西站	秦皇岛站
TRAIN	C066	C084					2026-05-01T07:04:00	2026-05-01T12:49:00	中国铁路	G1686	二等座	400	9	9	哈尔滨西站	威海站
TRAIN	C066	C176					2026-05-01T07:33:00	2026-05-01T21:02:00	中国铁路	G1687	二等座	920	10	10	哈尔滨西站	泉州站
TRAIN	C066	C129					2026-05-01T08:02:00	2026-05-01T17:07:00	中国铁路	G1688	二等座	625	11	11	哈尔滨西站	扬州东站
TRAIN	C066	C071					2026-05-01T08:31:00	2026-05-01T18:19:00	中国铁路	G1689	二等座	675	12	12	哈尔滨西站	嘉兴南站
TRAIN	C066	C040					2026-05-01T09:00:00	2026-05-02T02:15:00	中国铁路	G1690	二等座	1175	13	13	哈尔滨西站	北海站
TRAIN	C066	C147					2026-05-01T09:29:00	2026-05-01T20:43:00	中国铁路	G1691	二等座	775	14	14	哈尔滨西站	景德镇北站
TRAIN	C066	C127					2026-05-01T10:56:00	2026-05-02T02:08:00	中国铁路	G1694	二等座	1040	17	17	哈尔滨西站	惠州北站
TRAIN	C066	C205					2026-05-01T11:54:00	2026-05-01T17:48:00	中国铁路	G1696	二等座	420	19	19	哈尔滨西站	烟台站
TRAIN	C066	C025					2026-05-01T12:23:00	2026-05-02T03:53:00	中国铁路	G1697	二等座	1065	20	20	哈尔滨西站	佛山西站
TRAIN	C066	C192					2026-05-01T13:21:00	2026-05-02T00:46:00	中国铁路	G1699	二等座	795	22	22	哈尔滨西站	温州南站
