type	departureCityId	arrivalCityId	departureStationCode	departureTerminalName	arrivalStationCode	arrivalTerminalName	departureDateTime	arrivalDateTime	carrier	code	seatClass	price	remainingSeats	totalSeats	departureStationName	arrivalStationName
FLIGHT	C283	C172	CGQ		SHE		2026-05-01T19:39:00	2026-05-01T21:01:00	海南航空	HU1567	经济舱	410	10	10	长春龙嘉国际机场	沈阳桃仙国际机场
FLIGHT	C283	C066	CGQ		HRB		2026-05-01T06:53:00	2026-05-01T08:12:00	东方航空	MU1569	经济舱	400	12	12	长春龙嘉国际机场	哈尔滨太平国际机场
FLIGHT	C283	C042	CGQ		NKG		2026-05-01T07:30:00	2026-05-01T10:48:00	南方航空	CZ1570	经济舱	930	13	13	长春龙嘉国际机场	南京禄口国际机场
FLIGHT	C283	C153	CGQ		HGH		2026-05-01T08:07:00	2026-05-01T11:39:00	海南航空	HU1571	经济舱	1000	14	14	长春龙嘉国际机场	杭州萧山国际机场
FLIGHT	C283	C053	CGQ		HFE		2026-05-01T08:44:00	2026-05-01T12:10:00	中国国航	CA1572	经济舱	970	15	15	长春龙嘉国际机场	合肥新桥国际机场
FLIGHT	C283	C221	CGQ		FOC		2026-05-01T09:21:00	2026-05-01T13:41:00	东方航空	MU1573	经济舱	1210	16	16	长春龙嘉国际机场	福州长乐国际机场
FLIGHT	C283	C046	CGQ				2026-05-01T09:58:00	2026-05-01T14:01:00	南方航空	CZ1574	经济舱	1140	17	17	长春龙嘉国际机场	南昌昌北国际机场
FLIGHT	C283	C180	CGQ		TNA		2026-05-01T10:35:00	2026-05-01T13:16:00	海南航空	HU1575	经济舱	770	18	18	长春龙嘉国际机场	济南遥墙国际机场
FLIGHT	C283	C267	CGQ		CGO		2026-05-01T11:12:00	2026-05-01T14:29:00	中国国航	CA1576	经济舱	940	19	19	长春龙嘉国际机场	郑州新郑国际机场
FLIGHT	C283	C164	CGQ		WUH		2026-05-01T11:49:00	2026-05-01T15:40:00	东方航空	MU1577	经济舱	1090	20	20	长春龙嘉国际机场	武汉天河国际机场
FLIGHT	C283	C284	CGQ		CSX		2026-05-01T12:26:00	2026-05-01T16:47:00	南方航空	CZ1578	经济舱	1220	21	21	长春龙嘉国际机场	长沙黄花国际机场
FLIGHT	C283	C112	CGQ		CAN		2026-05-01T13:03:00	2026-05-01T18:13:00	海南航空	HU1579	经济舱	1450	22	22	长春龙嘉国际机场	广州白云国际机场
FLIGHT	C283	C044	CGQ		NNG		2026-05-01T13:40:00	2026-05-01T19:15:00	中国国航	CA1580	经济舱	1560	23	23	长春龙嘉国际机场	南宁吴圩国际机场
FLIGHT	C283	C184	CGQ		HAK		2026-05-01T14:17:00	2026-05-01T20:11:00	东方航空	MU1581	经济舱	1650	24	24	长春龙嘉国际机场	海口美兰国际机场
FLIGHT	C283	C128	CGQ		TFU		2026-05-01T14:54:00	2026-05-01T19:47:00	南方航空	CZ1582	经济舱	1370	25	25	长春龙嘉国际机场	成都天府国际机场
FLIGHT	C283	C249	CGQ		KWE		2026-05-01T15:31:00	2026-05-01T20:40:00	海南航空	HU1583	经济舱	1450	26	26	长春龙嘉国际机场	贵阳龙洞堡国际机场
FLIGHT	C283	C142	CGQ		KMG		2026-05-01T16:08:00	2026-05-01T21:55:00	中国国航	CA1584	经济舱	1620	27	27	长春龙嘉国际机场	昆明长水国际机场
FLIGHT	C283	C133	CGQ		LXA		2026-05-01T16:45:00	2026-05-01T23:19:00	东方航空	MU1585	经济舱	1830	28	28	长春龙嘉国际机场	拉萨贡嘎国际机场
FLIGHT	C283	C246	CGQ		XIY		2026-05-01T17:22:00	2026-05-01T21:13:00	南方航空	CZ1586	经济舱	1100	29	29	长春龙嘉国际机场	西安咸阳国际机场
FLIGHT	C283	C034	CGQ		LHW		2026-05-01T17:59:00	2026-05-01T22:16:00	海南航空	HU1587	经济舱	1210	30	30	长春龙嘉国际机场	兰州中川国际机场
FLIGHT	C283	C245	CGQ		XNN		2026-05-01T18:36:00	2026-05-01T23:05:00	中国国航	CA1588	经济舱	1270	31	31	长春龙嘉国际机场	西宁曹家堡国际机场
FLIGHT	C283	C279	CGQ		INC		2026-05-01T19:13:00	2026-05-01T22:58:00	东方航空	MU1589	经济舱	1070	32	32	长春龙嘉国际机场	银川河东国际机场
FLIGHT	C283	C018	CGQ				2026-05-01T19:50:00	2026-05-02T01:45:00	南方航空	CZ1590	经济舱	1660	33	33	长春龙嘉国际机场	乌鲁木齐天山国际机场
FLIGHT	C283	C300	CGQ				2026-05-01T06:27:00	2026-05-01T11:42:00	海南航空	HU1591	经济舱	1480	34	34	长春龙嘉国际机场	香港国际机场
FLIGHT	C283	C190	CGQ		SZX		2026-05-01T08:18:00	2026-05-01T13:31:00	南方航空	CZ1594	经济舱	1480	37	37	长春龙嘉国际机场	深圳宝安国际机场
FLIGHT	C283	C050	CGQ		XMN		2026-05-01T08:55:00	2026-05-01T13:35:00	海南航空	HU1595	经济舱	1330	3	3	长春龙嘉国际机场	厦门高崎国际机场
FLIGHT	C283	C297	CGQ				2026-05-01T09:32:00	2026-05-01T12:03:00	中国国航	CA1596	经济舱	750	4	4	长春龙嘉国际机场	青岛胶东国际机场
FLIGHT	C283	C080	CGQ		DLC		2026-05-01T10:09:00	2026-05-01T12:07:00	东方航空	MU1597	经济舱	600	5	5	长春龙嘉国际机场	大连周水子国际机场
FLIGHT	C283	C088	CGQ		NGB		2026-05-01T10:46:00	2026-05-01T14:20:00	南方航空	CZ1598	经济舱	1030	6	6	长春龙嘉国际机场	宁波栎社国际机场
FLIGHT	C283	C231	CGQ				2026-05-01T11:23:00	2026-05-01T14:43:00	海南航空	HU1599	经济舱	970	7	7	长春龙嘉国际机场	苏州机场
FLIGHT	C283	C139	CGQ				2026-05-01T12:00:00	2026-05-01T15:19:00	中国国航	CA1600	经济舱	970	8	8	长春龙嘉国际机场	苏南硕放国际机场
FLIGHT	C283	C158	CGQ		KWL		2026-05-01T12:37:00	2026-05-01T17:39:00	东方航空	MU1601	经济舱	1430	9	9	长春龙嘉国际机场	桂林两江国际机场
FLIGHT	C283	C002	CGQ		SYX		2026-05-01T13:14:00	2026-05-01T19:29:00	南方航空	CZ1602	经济舱	1760	10	10	长春龙嘉国际机场	三亚凤凰国际机场
FLIGHT	C283	C119	CGQ				2026-05-01T13:51:00	2026-05-01T18:16:00	海南航空	HU1603	经济舱	1270	11	11	长春龙嘉国际机场	张家界荷花国际机场
FLIGHT	C283	C015	CGQ		LJG		2026-05-01T14:28:00	2026-05-01T20:16:00	中国国航	CA1604	经济舱	1640	12	12	长春龙嘉国际机场	丽江三义国际机场
FLIGHT	C283	C308	CGQ		TXN		2026-05-01T15:42:00	2026-05-01T19:26:00	南方航空	CZ1606	经济舱	1080	14	14	长春龙嘉国际机场	黄山屯溪国际机场
FLIGHT	C283	C210	CGQ		ZZH		2026-05-01T16:56:00	2026-05-01T22:14:00	中国国航	CA1608	经济舱	1510	16	16	长春龙嘉国际机场	珠海金湾机场
FLIGHT	C283	C179	CGQ				2026-05-01T17:33:00	2026-05-01T20:59:00	东方航空	MU1609	经济舱	1010	17	17	长春龙嘉国际机场	洛阳北郊机场
FLIGHT	C283	C077	CGQ				2026-05-01T18:10:00	2026-05-01T20:53:00	南方航空	CZ1610	经济舱	810	18	18	长春龙嘉国际机场	大同云冈国际机场
FLIGHT	C283	C070	CGQ		KHG		2026-05-01T19:24:00	2026-05-02T03:06:00	中国国航	CA1612	经济舱	2160	20	20	长春龙嘉国际机场	喀什徕宁国际机场
FLIGHT	C283	C056	CGQ				2026-05-01T06:01:00	2026-05-01T11:46:00	东方航空	MU1613	经济舱	1640	21	21	长春龙嘉国际机场	吐鲁番交河机场
FLIGHT	C283	C292	CGQ				2026-05-01T06:38:00	2026-05-01T12:22:00	南方航空	CZ1614	经济舱	1630	22	22	长春龙嘉国际机场	阿勒泰雪都机场
FLIGHT	C283	C222	CGQ		BPE		2026-05-01T07:15:00	2026-05-01T09:14:00	海南航空	HU1615	经济舱	620	23	23	长春龙嘉国际机场	秦皇岛北戴河机场
FLIGHT	C283	C084	CGQ		WEH		2026-05-01T07:52:00	2026-05-01T10:02:00	中国国航	CA1616	经济舱	670	24	24	长春龙嘉国际机场	威海大水泊国际机场
FLIGHT	C283	C176	CGQ		JJN		2026-05-01T08:29:00	2026-05-01T13:03:00	东方航空	MU1617	经济舱	1320	25	25	长春龙嘉国际机场	泉州晋江国际机场
FLIGHT	C283	C129	CGQ		YTY		2026-05-01T09:06:00	2026-05-01T12:18:00	南方航空	CZ1618	经济舱	950	26	26	长春龙嘉国际机场	扬州泰州国际机场
FLIGHT	C283	C071	CGQ				2026-05-01T09:43:00	2026-05-01T13:09:00	海南航空	HU1619	经济舱	1020	27	27	长春龙嘉国际机场	嘉兴机场
FLIGHT	C283	C040	CGQ		BHY		2026-05-01T10:20:00	2026-05-01T16:05:00	中国国航	CA1620	经济舱	1640	28	28	长春龙嘉国际机场	北海福成机场
FLIGHT	C283	C147	CGQ				2026-05-01T10:57:00	2026-05-01T14:49:00	东方航空	MU1621	经济舱	1140	29	29	长春龙嘉国际机场	景德镇罗家机场
FLIGHT	C283	C127	CGQ				2026-05-01T12:48:00	2026-05-01T17:54:00	中国国航	CA1624	经济舱	1470	32	32	长春龙嘉国际机场	惠州平潭机场
FLIGHT	C283	C205	CGQ		YNT		2026-05-01T14:02:00	2026-05-01T16:15:00	南方航空	CZ1626	经济舱	700	34	34	长春龙嘉国际机场	烟台蓬莱国际机场
FLIGHT	C283	C025	CGQ				2026-05-01T14:39:00	2026-05-01T19:51:00	海南航空	HU1627	经济舱	1500	35	35	长春龙嘉国际机场	佛山沙堤机场
FLIGHT	C283	C192	CGQ		WNZ		2026-05-01T15:53:00	2026-05-01T19:49:00	东方航空	MU1629	经济舱	1160	37	37	长春龙嘉国际机场	温州龙湾国际机场
FLIGHT	C066	C039	HRB		PEK		2026-05-01T16:30:00	2026-05-01T19:10:00	南方航空	CZ1630	经济舱	820	3	3	哈尔滨太平国际机场	北京首都国际机场
FLIGHT	C066	C005	HRB		SHA		2026-05-01T17:07:00	2026-05-01T20:50:00	海南航空	HU1631	经济舱	1110	4	4	哈尔滨太平国际机场	上海虹桥国际机场
FLIGHT	C066	C082	HRB		TSN		2026-05-01T17:44:00	2026-05-01T20:26:00	中国国航	CA1632	经济舱	830	5	5	哈尔滨太平国际机场	天津滨海国际机场
FLIGHT	C066	C272	HRB		CKG		2026-05-01T18:21:00	2026-05-01T23:27:00	东方航空	MU1633	经济舱	1480	6	6	哈尔滨太平国际机场	重庆江北国际机场
FLIGHT	C066	C220	HRB		SJW		2026-05-01T18:58:00	2026-05-01T22:04:00	南方航空	CZ1634	经济舱	950	7	7	哈尔滨太平国际机场	石家庄正定国际机场
FLIGHT	C066	C083	HRB		TYN		2026-05-01T19:35:00	2026-05-01T22:55:00	海南航空	HU1635	经济舱	1010	8	8	哈尔滨太平国际机场	太原武宿国际机场
FLIGHT	C066	C061	HRB		HET		2026-05-01T06:12:00	2026-05-01T09:18:00	中国国航	CA1636	经济舱	950	9	9	哈尔滨太平国际机场	呼和浩特白塔国际机场
FLIGHT	C066	C172	HRB		SHE		2026-05-01T06:49:00	2026-05-01T08:35:00	东方航空	MU1637	经济舱	590	10	10	哈尔滨太平国际机场	沈阳桃仙国际机场
FLIGHT	C066	C283	HRB		CGQ		2026-05-01T07:26:00	2026-05-01T08:45:00	南方航空	CZ1638	经济舱	470	11	11	哈尔滨太平国际机场	长春龙嘉国际机场
FLIGHT	C066	C042	HRB		NKG		2026-05-01T08:40:00	2026-05-01T12:22:00	中国国航	CA1640	经济舱	1110	13	13	哈尔滨太平国际机场	南京禄口国际机场
FLIGHT	C066	C153	HRB		HGH		2026-05-01T09:17:00	2026-05-01T13:13:00	东方航空	MU1641	经济舱	1180	14	14	哈尔滨太平国际机场	杭州萧山国际机场
FLIGHT	C066	C053	HRB		HFE		2026-05-01T09:54:00	2026-05-01T13:44:00	南方航空	CZ1642	经济舱	1150	15	15	哈尔滨太平国际机场	合肥新桥国际机场
FLIGHT	C066	C221	HRB		FOC		2026-05-01T10:31:00	2026-05-01T15:14:00	海南航空	HU1643	经济舱	1390	16	16	哈尔滨太平国际机场	福州长乐国际机场
FLIGHT	C066	C046	HRB				2026-05-01T11:08:00	2026-05-01T15:35:00	中国国航	CA1644	经济舱	1320	17	17	哈尔滨太平国际机场	南昌昌北国际机场
FLIGHT	C066	C180	HRB		TNA		2026-05-01T11:45:00	2026-05-01T14:49:00	东方航空	MU1645	经济舱	940	18	18	哈尔滨太平国际机场	济南遥墙国际机场
FLIGHT	C066	C267	HRB		CGO		2026-05-01T12:22:00	2026-05-01T16:01:00	南方航空	CZ1646	经济舱	1100	19	19	哈尔滨太平国际机场	郑州新郑国际机场
FLIGHT	C066	C164	HRB		WUH		2026-05-01T12:59:00	2026-05-01T17:14:00	海南航空	HU1647	经济舱	1260	20	20	哈尔滨太平国际机场	武汉天河国际机场
FLIGHT	C066	C284	HRB		CSX		2026-05-01T13:36:00	2026-05-01T18:20:00	中国国航	CA1648	经济舱	1400	21	21	哈尔滨太平国际机场	长沙黄花国际机场
FLIGHT	C066	C112	HRB		CAN		2026-05-01T14:13:00	2026-05-01T19:47:00	东方航空	MU1649	经济舱	1620	22	22	哈尔滨太平国际机场	广州白云国际机场
FLIGHT	C066	C044	HRB		NNG		2026-05-01T14:50:00	2026-05-01T20:49:00	南方航空	CZ1650	经济舱	1740	23	23	哈尔滨太平国际机场	南宁吴圩国际机场
FLIGHT	C066	C184	HRB		HAK		2026-05-01T15:27:00	2026-05-01T21:45:00	海南航空	HU1651	经济舱	1820	24	24	哈尔滨太平国际机场	海口美兰国际机场
FLIGHT	C066	C128	HRB		TFU		2026-05-01T16:04:00	2026-05-01T21:17:00	中国国航	CA1652	经济舱	1530	25	25	哈尔滨太平国际机场	成都天府国际机场
FLIGHT	C066	C249	HRB		KWE		2026-05-01T16:41:00	2026-05-01T22:12:00	东方航空	MU1653	经济舱	1620	26	26	哈尔滨太平国际机场	贵阳龙洞堡国际机场
FLIGHT	C066	C142	HRB		KMG		2026-05-01T17:18:00	2026-05-01T23:27:00	南方航空	CZ1654	经济舱	1790	27	27	哈尔滨太平国际机场	昆明长水国际机场
FLIGHT	C066	C133	HRB		LXA		2026-05-01T17:55:00	2026-05-02T00:45:00	海南航空	HU1655	经济舱	1970	28	28	哈尔滨太平国际机场	拉萨贡嘎国际机场
FLIGHT	C066	C246	HRB		XIY		2026-05-01T18:32:00	2026-05-01T22:43:00	中国国航	CA1656	经济舱	1260	29	29	哈尔滨太平国际机场	西安咸阳国际机场
FLIGHT	C066	C034	HRB		LHW		2026-05-01T19:09:00	2026-05-01T23:42:00	东方航空	MU1657	经济舱	1360	30	30	哈尔滨太平国际机场	兰州中川国际机场
FLIGHT	C066	C245	HRB		XNN		2026-05-01T19:46:00	2026-05-02T00:31:00	南方航空	CZ1658	经济舱	1410	31	31	哈尔滨太平国际机场	西宁曹家堡国际机场
FLIGHT	C066	C279	HRB		INC		2026-05-01T06:23:00	2026-05-01T10:23:00	海南航空	HU1659	经济舱	1210	32	32	哈尔滨太平国际机场	银川河东国际机场
FLIGHT	C066	C018	HRB				2026-05-01T07:00:00	2026-05-01T13:00:00	中国国航	CA1660	经济舱	1750	33	33	哈尔滨太平国际机场	乌鲁木齐天山国际机场
FLIGHT	C066	C300	HRB				2026-05-01T07:37:00	2026-05-01T13:16:00	东方航空	MU1661	经济舱	1660	34	34	哈尔滨太平国际机场	香港国际机场
FLIGHT	C066	C190	HRB		SZX		2026-05-01T09:28:00	2026-05-01T15:05:00	中国国航	CA1664	经济舱	1650	37	37	哈尔滨太平国际机场	深圳宝安国际机场
FLIGHT	C066	C050	HRB		XMN		2026-05-01T10:05:00	2026-05-01T15:09:00	东方航空	MU1665	经济舱	1500	3	3	哈尔滨太平国际机场	厦门高崎国际机场
FLIGHT	C066	C297	HRB				2026-05-01T10:42:00	2026-05-01T13:37:00	南方航空	CZ1666	经济舱	930	4	4	哈尔滨太平国际机场	青岛胶东国际机场
FLIGHT	C066	C080	HRB		DLC		2026-05-01T11:19:00	2026-05-01T13:41:00	海南航空	HU1667	经济舱	780	5	5	哈尔滨太平国际机场	大连周水子国际机场
FLIGHT	C066	C088	HRB		NGB		2026-05-01T11:56:00	2026-05-01T15:53:00	中国国航	CA1668	经济舱	1210	6	6	哈尔滨太平国际机场	宁波栎社国际机场
FLIGHT	C066	C231	HRB				2026-05-01T12:33:00	2026-05-01T16:17:00	东方航空	MU1669	经济舱	1150	7	7	哈尔滨太平国际机场	苏州机场
FLIGHT	C066	C139	HRB				2026-05-01T13:10:00	2026-05-01T16:53:00	南方航空	CZ1670	经济舱	1150	8	8	哈尔滨太平国际机场	苏南硕放国际机场
FLIGHT	C066	C158	HRB		KWL		2026-05-01T13:47:00	2026-05-01T19:12:00	海南航空	HU1671	经济舱	1610	9	9	哈尔滨太平国际机场	桂林两江国际机场
FLIGHT	C066	C002	HRB		SYX		2026-05-01T14:24:00	2026-05-01T21:03:00	中国国航	CA1672	经济舱	1940	10	10	哈尔滨太平国际机场	三亚凤凰国际机场
FLIGHT	C066	C119	HRB				2026-05-01T15:01:00	2026-05-01T19:48:00	东方航空	MU1673	经济舱	1440	11	11	哈尔滨太平国际机场	张家界荷花国际机场
FLIGHT	C066	C015	HRB		LJG		2026-05-01T15:38:00	2026-05-01T21:46:00	南方航空	CZ1674	经济舱	1800	12	12	哈尔滨太平国际机场	丽江三义国际机场
FLIGHT	C066	C308	HRB		TXN		2026-05-01T16:52:00	2026-05-01T21:00:00	中国国航	CA1676	经济舱	1260	14	14	哈尔滨太平国际机场	黄山屯溪国际机场
FLIGHT	C066	C210	HRB		ZZH		2026-05-01T18:06:00	2026-05-01T23:48:00	南方航空	CZ1678	经济舱	1690	16	16	哈尔滨太平国际机场	珠海金湾机场
FLIGHT	C066	C179	HRB				2026-05-01T18:43:00	2026-05-01T22:30:00	海南航空	HU1679	经济舱	1170	17	17	哈尔滨太平国际机场	洛阳北郊机场
FLIGHT	C066	C077	HRB				2026-05-01T19:20:00	2026-05-01T22:20:00	中国国航	CA1680	经济舱	790	18	18	哈尔滨太平国际机场	大同云冈国际机场
FLIGHT	C066	C070	HRB		KHG		2026-05-01T06:34:00	2026-05-01T14:21:00	南方航空	CZ1682	经济舱	2090	20	20	哈尔滨太平国际机场	喀什徕宁国际机场
FLIGHT	C066	C056	HRB				2026-05-01T07:11:00	2026-05-01T13:02:00	海南航空	HU1683	经济舱	1560	21	21	哈尔滨太平国际机场	吐鲁番交河机场
FLIGHT	C066	C292	HRB				2026-05-01T07:48:00	2026-05-01T13:33:00	中国国航	CA1684	经济舱	1540	22	22	哈尔滨太平国际机场	阿勒泰雪都机场
FLIGHT	C066	C222	HRB		BPE		2026-05-01T08:25:00	2026-05-01T10:46:00	东方航空	MU1685	经济舱	620	23	23	哈尔滨太平国际机场	秦皇岛北戴河机场
FLIGHT	C066	C084	HRB		WEH		2026-05-01T09:02:00	2026-05-01T11:36:00	南方航空	CZ1686	经济舱	680	24	24	哈尔滨太平国际机场	威海大水泊国际机场
FLIGHT	C066	C176	HRB		JJN		2026-05-01T09:39:00	2026-05-01T14:37:00	海南航空	HU1687	经济舱	1330	25	25	哈尔滨太平国际机场	泉州晋江国际机场
FLIGHT	C066	C129	HRB		YTY		2026-05-01T10:16:00	2026-05-01T13:52:00	中国国航	CA1688	经济舱	960	26	26	哈尔滨太平国际机场	扬州泰州国际机场
FLIGHT	C066	C071	HRB				2026-05-01T10:53:00	2026-05-01T14:43:00	东方航空	MU1689	经济舱	1020	27	27	哈尔滨太平国际机场	嘉兴机场
FLIGHT	C066	C040	HRB		BHY		2026-05-01T11:30:00	2026-05-01T17:38:00	南方航空	CZ1690	经济舱	1650	28	28	哈尔滨太平国际机场	北海福成机场
FLIGHT	C066	C147	HRB				2026-05-01T12:07:00	2026-05-01T16:23:00	海南航空	HU1691	经济舱	1150	29	29	哈尔滨太平国际机场	景德镇罗家机场
FLIGHT	C066	C127	HRB				2026-05-01T13:58:00	2026-05-01T19:28:00	南方航空	CZ1694	经济舱	1480	32	32	哈尔滨太平国际机场	惠州平潭机场
FLIGHT	C066	C205	HRB		YNT		2026-05-01T15:12:00	2026-05-01T17:49:00	中国国航	CA1696	经济舱	700	34	34	哈尔滨太平国际机场	烟台蓬莱国际机场
FLIGHT	C066	C025	HRB				2026-05-01T15:49:00	2026-05-01T21:25:00	东方航空	MU1697	经济舱	1510	35	35	哈尔滨太平国际机场	佛山沙堤机场
FLIGHT	C066	C192	HRB		WNZ		2026-05-01T17:03:00	2026-05-01T21:23:00	海南航空	HU1699	经济舱	1170	37	37	哈尔滨太平国际机场	温州龙湾国际机场
FLIGHT	C042	C039	NKG		PEK		2026-05-01T17:40:00	2026-05-01T20:05:00	中国国航	CA1700	经济舱	650	3	3	南京禄口国际机场	北京首都国际机场
FLIGHT	C042	C005	NKG		SHA		2026-05-01T18:17:00	2026-05-01T19:39:00	东方航空	MU1701	经济舱	370	4	4	南京禄口国际机场	上海虹桥国际机场
FLIGHT	C042	C082	NKG		TSN		2026-05-01T18:54:00	2026-05-01T21:08:00	南方航空	CZ1702	经济舱	610	5	5	南京禄口国际机场	天津滨海国际机场
FLIGHT	C042	C272	NKG		CKG		2026-05-01T19:31:00	2026-05-01T22:26:00	海南航空	HU1703	经济舱	790	6	6	南京禄口国际机场	重庆江北国际机场
FLIGHT	C042	C220	NKG		SJW		2026-05-01T06:08:00	2026-05-01T08:20:00	中国国航	CA1704	经济舱	600	7	7	南京禄口国际机场	石家庄正定国际机场
FLIGHT	C042	C083	NKG		TYN		2026-05-01T06:45:00	2026-05-01T09:06:00	东方航空	MU1705	经济舱	640	8	8	南京禄口国际机场	太原武宿国际机场
FLIGHT	C042	C061	NKG		HET		2026-05-01T07:22:00	2026-05-01T10:13:00	南方航空	CZ1706	经济舱	780	9	9	南京禄口国际机场	呼和浩特白塔国际机场
FLIGHT	C042	C172	NKG		SHE		2026-05-01T07:59:00	2026-05-01T10:50:00	海南航空	HU1707	经济舱	780	10	10	南京禄口国际机场	沈阳桃仙国际机场
FLIGHT	C042	C283	NKG		CGQ		2026-05-01T08:36:00	2026-05-01T11:54:00	中国国航	CA1708	经济舱	900	11	11	南京禄口国际机场	长春龙嘉国际机场
FLIGHT	C042	C066	NKG		HRB		2026-05-01T09:13:00	2026-05-01T12:55:00	东方航空	MU1709	经济舱	1010	12	12	南京禄口国际机场	哈尔滨太平国际机场
FLIGHT	C042	C153	NKG		HGH		2026-05-01T10:27:00	2026-05-01T11:46:00	海南航空	HU1711	经济舱	370	14	14	南京禄口国际机场	杭州萧山国际机场
FLIGHT	C042	C053	NKG		HFE		2026-05-01T11:04:00	2026-05-01T12:14:00	中国国航	CA1712	经济舱	330	15	15	南京禄口国际机场	合肥新桥国际机场
FLIGHT	C042	C221	NKG		FOC		2026-05-01T11:41:00	2026-05-01T13:43:00	东方航空	MU1713	经济舱	560	16	16	南京禄口国际机场	福州长乐国际机场
FLIGHT	C042	C046	NKG				2026-05-01T12:18:00	2026-05-01T14:00:00	南方航空	CZ1714	经济舱	480	17	17	南京禄口国际机场	南昌昌北国际机场
FLIGHT	C042	C180	NKG		TNA		2026-05-01T12:55:00	2026-05-01T14:44:00	海南航空	HU1715	经济舱	510	18	18	南京禄口国际机场	济南遥墙国际机场
FLIGHT	C042	C267	NKG		CGO		2026-05-01T13:32:00	2026-05-01T15:24:00	中国国航	CA1716	经济舱	520	19	19	南京禄口国际机场	郑州新郑国际机场
FLIGHT	C042	C164	NKG		WUH		2026-05-01T14:09:00	2026-05-01T15:50:00	东方航空	MU1717	经济舱	470	20	20	南京禄口国际机场	武汉天河国际机场
FLIGHT	C042	C284	NKG		CSX		2026-05-01T14:46:00	2026-05-01T16:52:00	南方航空	CZ1718	经济舱	590	21	21	南京禄口国际机场	长沙黄花国际机场
FLIGHT	C042	C112	NKG		CAN		2026-05-01T15:23:00	2026-05-01T18:11:00	海南航空	HU1719	经济舱	780	22	22	南京禄口国际机场	广州白云国际机场
FLIGHT	C042	C044	NKG		NNG		2026-05-01T16:00:00	2026-05-01T19:20:00	中国国航	CA1720	经济舱	920	23	23	南京禄口国际机场	南宁吴圩国际机场
FLIGHT	C042	C184	NKG		HAK		2026-05-01T16:37:00	2026-05-01T20:11:00	东方航空	MU1721	经济舱	990	24	24	南京禄口国际机场	海口美兰国际机场
FLIGHT	C042	C128	NKG		TFU		2026-05-01T17:14:00	2026-05-01T20:30:00	南方航空	CZ1722	经济舱	910	25	25	南京禄口国际机场	成都天府国际机场
FLIGHT	C042	C249	NKG		KWE		2026-05-01T17:51:00	2026-05-01T20:58:00	海南航空	HU1723	经济舱	870	26	26	南京禄口国际机场	贵阳龙洞堡国际机场
FLIGHT	C042	C142	NKG		KMG		2026-05-01T18:28:00	2026-05-01T22:18:00	中国国航	CA1724	经济舱	1060	27	27	南京禄口国际机场	昆明长水国际机场
FLIGHT	C042	C133	NKG		LXA		2026-05-01T19:05:00	2026-05-02T00:24:00	东方航空	MU1725	经济舱	1460	28	28	南京禄口国际机场	拉萨贡嘎国际机场
FLIGHT	C042	C246	NKG		XIY		2026-05-01T19:42:00	2026-05-01T22:12:00	南方航空	CZ1726	经济舱	700	29	29	南京禄口国际机场	西安咸阳国际机场
FLIGHT	C042	C034	NKG		LHW		2026-05-01T06:19:00	2026-05-01T09:39:00	海南航空	HU1727	经济舱	930	30	30	南京禄口国际机场	兰州中川国际机场
FLIGHT	C042	C245	NKG		XNN		2026-05-01T06:56:00	2026-05-01T10:35:00	中国国航	CA1728	经济舱	1020	31	31	南京禄口国际机场	西宁曹家堡国际机场
FLIGHT	C042	C279	NKG		INC		2026-05-01T07:33:00	2026-05-01T10:42:00	东方航空	MU1729	经济舱	880	32	32	南京禄口国际机场	银川河东国际机场
FLIGHT	C042	C018	NKG				2026-05-01T08:10:00	2026-05-01T14:06:00	南方航空	CZ1730	经济舱	1630	33	33	南京禄口国际机场	乌鲁木齐天山国际机场
FLIGHT	C042	C300	NKG				2026-05-01T08:47:00	2026-05-01T11:40:00	海南航空	HU1731	经济舱	810	34	34	南京禄口国际机场	香港国际机场
FLIGHT	C042	C190	NKG		SZX		2026-05-01T10:38:00	2026-05-01T13:29:00	南方航空	CZ1734	经济舱	800	37	37	南京禄口国际机场	深圳宝安国际机场
FLIGHT	C042	C050	NKG		XMN		2026-05-01T11:15:00	2026-05-01T13:35:00	海南航空	HU1735	经济舱	670	3	3	南京禄口国际机场	厦门高崎国际机场
FLIGHT	C042	C297	NKG				2026-05-01T11:52:00	2026-05-01T13:34:00	中国国航	CA1736	经济舱	500	4	4	南京禄口国际机场	青岛胶东国际机场
FLIGHT	C042	C080	NKG		DLC		2026-05-01T12:29:00	2026-05-01T14:44:00	东方航空	MU1737	经济舱	650	5	5	南京禄口国际机场	大连周水子国际机场
FLIGHT	C042	C088	NKG		NGB		2026-05-01T13:06:00	2026-05-01T14:37:00	南方航空	CZ1738	经济舱	450	6	6	南京禄口国际机场	宁波栎社国际机场
FLIGHT	C042	C231	NKG				2026-05-01T13:43:00	2026-05-01T14:57:00	海南航空	HU1739	经济舱	370	7	7	南京禄口国际机场	苏州机场
FLIGHT	C042	C139	NKG				2026-05-01T14:20:00	2026-05-01T15:31:00	中国国航	CA1740	经济舱	360	8	8	南京禄口国际机场	苏南硕放国际机场
FLIGHT	C042	C158	NKG		KWL		2026-05-01T14:57:00	2026-05-01T17:44:00	东方航空	MU1741	经济舱	800	9	9	南京禄口国际机场	桂林两江国际机场
