idHotel	foodOption	rating	price	idAsUUID
2295	NO_CATERING	4.0	0	6cfedb96-197c-3903-b726-3eb8aa606c3a
2296	BREAKFAST	4.5	38	7adb76b8-a099-3422-9401-c141e912c400
2296	NO_CATERING	4.0	0	e2df2b70-b682-3750-a648-a5548a02aa11
2297	BREAKFAST	4.5	38	084bb211-2772-3572-901b-f4a6664ff581
2297	NO_CATERING	4.0	0	1e0b1891-1852-3abc-8f0b-4d77a58aa0d4
2298	BREAKFAST	4.5	38	80669fea-021e-359f-9873-6bd78b14c7b9
2298	NO_CATERING	4.0	0	341967b2-837a-3af3-96bf-2eb87a69ae00
2299	BREAKFAST	4.5	38	4428fef3-d59f-338b-be62-f1ba0b523e0e
2299	NO_CATERING	4.0	0	c5ffa423-956f-31f0-ab71-34ae91a7421c
2300	BREAKFAST	4.5	38	42ac6af0-d127-359a-9d8d-2e2fb0bd4868
2300	NO_CATERING	4.0	0	955eef31-d53b-32bb-a5d1-0422b4ce7718
2301	BREAKFAST	4.5	38	08c823c6-7506-3305-b858-30f614550a15
2301	NO_CATERING	4.0	0	bea74b09-c542-371f-a431-8ce7e316c54d
2302	BREAKFAST	4.5	38	3dc5f1fd-1970-319d-a7ce-be6105801f34
2302	NO_CATERING	4.0	0	29aaf5c6-8aa3-3fdc-b099-0452194882c9
2303	BREAKFAST	4.5	38	1231c483-a836-33a8-9b45-929a332bdc30
2303	NO_CATERING	4.0	0	f39c7b23-1b80-377f-9814-7d214df1fa98
2304	BREAKFAST	4.5	38	b2058849-662b-3deb-8361-a4b68db15c89
2304	NO_CATERING	4.0	0	5f1bd530-f973-3e05-9b6d-a510676b617c
2305	BREAKFAST	4.5	38	b796f2f4-cfff-3dca-9905-367e9a3bd399
2305	NO_CATERING	4.0	0	6777f03c-2c57-3dd0-b9ec-21c3dccfb134
2306	BREAKFAST	4.5	38	4699fb50-fdfe-396e-b2a1-fc6ae876b6b8
2306	NO_CATERING	4.0	0	e110fa7a-367c-3077-a931-6d21bf98dbe0
2307	BREAKFAST	4.5	38	b22252aa-5e15-37ea-8a83-310217a93d72
2307	NO_CATERING	4.0	0	5bb3443b-1928-394d-859a-d9b9bdad1e72
2308	BREAKFAST	4.5	38	665e6a13-77d8-391d-a6e9-8e646115726b
2308	NO_CATERING	4.0	0	13c8c124-ce0e-39fa-9eb4-f1140e660af8
2309	BREAKFAST	4.5	38	6be79c4b-8129-300f-9d3e-13b0b5a71b68
2309	NO_CATERING	4.0	0	8baf6e74-b9fd-3f51-9c9b-a21a350b2031
2310	BREAKFAST	4.5	38	d2eb200c-898a-3021-be0f-f13c7e2aeedc
2310	NO_CATERING	4.0	0	2df1e519-a271-31ef-9be7-4440c76ab2f0
2311	BREAKFAST	4.5	38	63552fe4-99a5-3cc9-917c-f55ea081a725
2311	NO_CATERING	4.0	0	81cbe0cb-a960-3669-a711-8a0e4f94db24
2312	BREAKFAST	4.5	38	fc0380e5-92d2-324d-9c4d-1bbd93ba2e47
2312	NO_CATERING	4.0	0	53a7c10a-3811-3425-ade6-c515431755ef
2313	BREAKFAST	4.5	38	6c6a5187-7d23-3bb7-8c46-cbd8e91ae349
2313	NO_CATERING	4.0	0	c8edd0f4-4e1f-302f-b308-d83b72f02e29
2314	BREAKFAST	4.5	38	36abf27e-1b01-31de-b425-2e8ca1488f38
2314	NO_CATERING	4.0	0	472f50ac-837e-3ab2-a56e-25c30eecbf07
2315	BREAKFAST	4.5	38	a11b22ba-9c30-33a4-8b3f-8f6ac25f110f
2315	NO_CATERING	4.0	0	7cd2e59a-c871-38bc-92f5-031ca25ec303
2316	BREAKFAST	4.5	38	480788b3-ff8a-313a-b27c-b4ad5dc42b33
2316	NO_CATERING	4.0	0	b4d2baca-fbb3-3d16-84c9-178ab03f33db
2317	BREAKFAST	4.5	38	01a599cb-5275-3d12-86d8-81dab8bca974
2317	NO_CATERING	4.0	0	2d334ec2-b102-3b09-9ca6-c3ccdc9ca0c7
2318	BREAKFAST	4.5	38	05617b4d-4010-3edc-bc1f-0d3c857f565c
2318	NO_CATERING	4.0	0	ca71c3bd-7f39-326f-8390-ab184dfe7ed2
2319	BREAKFAST	4.5	38	55ebd3e9-4850-3299-89e3-cb304810b8ca
2319	NO_CATERING	4.0	0	882b8acb-ed1e-3658-a2da-70e2813aa143
2320	BREAKFAST	4.5	38	2ebb8111-3192-30e7-a656-91db83bc5548
2320	NO_CATERING	4.0	0	75bf1cb5-44a5-3ece-800f-595a2ed291f4
2321	BREAKFAST	4.5	38	82e08c5f-c85d-3ea0-89a2-79d0c81af36a
2321	NO_CATERING	4.0	0	86b19678-3ad4-38ba-ac7d-fb3e270687b4
2322	BREAKFAST	4.5	38	d84e5d19-908a-3a1e-8a98-4b913383c6df
2322	NO_CATERING	4.0	0	1c720c44-fcc4-3dbe-b6c3-d27a5982042c
2323	BREAKFAST	4.5	38	d4427a40-adfc-3263-8c17-d313f67c0000
2323	NO_CATERING	4.0	0	706182d1-defa-3143-bec4-7e3133a43531
2324	BREAKFAST	4.5	38	980ce631-0acb-3581-88b8-ac4bcbeee315
2324	NO_CATERING	4.0	0	04c68015-c668-3ff8-92fb-ba718f1d6e59
2325	BREAKFAST	4.5	38	36134dee-f6fd-353a-b21b-f8e9b59d5d1e
2325	NO_CATERING	4.0	0	e1dde668-bee7-35e8-bcfb-0e96d29f2069
2326	BREAKFAST	4.5	38	d168bb4a-a3d2-3dcd-b713-4e77e447539f
2326	NO_CATERING	4.0	0	0b5c200a-e9da-39ff-b54e-39c746d95ef1
2327	BREAKFAST	4.5	38	3f7be919-bfb2-34c1-aa2a-079bc2a9d8e1
2327	NO_CATERING	4.0	0	8c9d4cc2-85e6-3159-a321-84839b725e9f
2328	BREAKFAST	4.5	38	02c0d6c7-ab11-3651-8a98-2fd93e60e0e5
2328	NO_CATERING	4.0	0	a6770ac2-cab1-3e77-bf0e-8b4017a10848
2329	BREAKFAST	4.5	38	681118f4-61a8-3e11-a78a-18fccae02fa6
2329	NO_CATERING	4.0	0	0aa875e4-a327-3b5b-b019-b61a94b4b847
2330	BREAKFAST	4.5	38	70795204-19dc-34f7-b048-d61a60cb5a40
2330	NO_CATERING	4.0	0	d71c82f0-7add-3ab1-bf15-ee30160056a8
2331	BREAKFAST	4.5	38	449e2e03-449e-334c-8c90-56d422f674a4
2331	NO_CATERING	4.0	0	3fe3364a-2b2a-3f16-916d-baa604a8f90d
2332	BREAKFAST	4.5	38	64e82799-059c-39e7-8979-cb27d8e4b838
2332	NO_CATERING	4.0	0	b87e1bd8-07bd-3af8-8532-e6dc1d2fa1ae
2333	BREAKFAST	4.5	38	35439253-fd38-3610-933c-bdc48d664605
2333	NO_CATERING	4.0	0	18cb46d1-92cc-3de0-b09f-3b904764b118
2334	BREAKFAST	4.5	38	ffe594fe-9bc5-36bb-aa5d-929301369a0b
2334	NO_CATERING	4.0	0	e8189149-bd42-3504-9ba1-fc25685c5594
2335	BREAKFAST	4.5	38	15e37394-5b76-3d3f-a415-d68b07d031aa
2335	NO_CATERING	4.0	0	30367cee-91f4-3cef-917d-f9c170e71692
2336	BREAKFAST	4.5	38	0f14cca7-b44a-3aa8-a5bf-4cccd57a4827
2336	NO_CATERING	4.0	0	a8edc6ed-4cbc-3bb4-ad96-394b6011f2b9
2337	BREAKFAST	4.5	38	7cf92cb7-bba6-3f26-8b4d-cfe4848292b9
2337	NO_CATERING	4.0	0	4fdbbc19-84ed-384d-89e9-51764fb97f11
2338	BREAKFAST	4.5	38	ce58ddf1-ab80-3872-8fce-4b2ffc240024
2338	NO_CATERING	4.0	0	cb3be595-f769-363a-b54c-f4700cf78532
2339	BREAKFAST	4.5	38	731cae26-a76b-3882-bee0-811454d07b51
2339	NO_CATERING	4.0	0	b683576f-da86-38b7-9d4d-009a35aa7c5b
2340	BREAKFAST	4.5	38	51b7b8fa-2485-3a02-b6b6-227f5fe67ef0
2340	NO_CATERING	4.0	0	e1d5ed45-0d4a-34ba-9020-cf34a25a756a
2341	BREAKFAST	4.5	38	a5aab3a9-741b-39e5-b28c-ea172524eb52
2341	NO_CATERING	4.0	0	b9d78082-19b9-3192-9eb9-74567a94505f
2342	BREAKFAST	4.5	38	a6337c24-e112-383f-a626-ef649e5d5138
2342	NO_CATERING	4.0	0	a1749902-746b-365a-ab28-0e81dfd97fe4
2343	BREAKFAST	4.5	38	dea55e27-567c-33de-ac77-937916a822be
2343	NO_CATERING	4.0	0	f5f2d017-dda1-374e-8c7d-bd2fb8f0579a
2344	BREAKFAST	4.5	38	71331601-b022-3aad-994c-5a715a215927
2344	NO_CATERING	4.0	0	5d0c31bb-23ff-3f87-8a7e-8ed874e55a4b
2345	BREAKFAST	4.5	38	ba203544-81b0-359b-a3b3-2d9eff9fd9ef
2345	NO_CATERING	4.0	0	ee19d2fd-ba15-34c0-8c1f-ffb90d01c2b9
2346	BREAKFAST	4.5	38	d676ab43-f5f1-32f1-ae59-5940bdd271b5
2346	NO_CATERING	4.0	0	28995bd4-02a6-3b2c-a32f-8ff2cba44642
2347	BREAKFAST	4.5	38	eb659a4c-9c30-33eb-a77e-0792598e14ea
2347	NO_CATERING	4.0	0	ab8132b3-8f27-3214-b2af-a37903fb0ae6
2348	BREAKFAST	4.5	38	b25606d4-b5ce-33da-9df2-d44114ee15c5
2348	NO_CATERING	4.0	0	db28b03d-5e6a-33b2-b640-7966bbd08adf
2349	BREAKFAST	4.5	38	dc124ab2-c692-3403-a300-d7879159aa78
2349	NO_CATERING	4.0	0	3dd25f78-5469-3948-a7bd-9eade1454c97
2350	BREAKFAST	4.5	38	7e42ebe8-56f3-3169-a0a4-ac24c33ab00f
2350	NO_CATERING	4.0	0	70ae306b-2fe7-3db0-af09-aded914cf06d
2351	BREAKFAST	4.5	38	55f8645f-13d4-3cce-a704-36b4f10ca084
2351	NO_CATERING	4.0	0	53f76cd9-965c-3fcb-8861-d06c08c6f990
2352	BREAKFAST	4.5	38	25670f26-abb2-3061-bf36-b891daa5f48b
2352	NO_CATERING	4.0	0	4377f684-80d3-3611-b955-6c3ef1d2af7f
2353	BREAKFAST	4.5	38	5ac84d72-9194-340f-b9ac-91bfd18ab67f
2353	NO_CATERING	4.0	0	285bddb3-bcfa-3bc5-befc-d22858ef6401
2354	BREAKFAST	4.5	38	94764016-9d99-3f58-a46d-6c9ba621fd52
2354	NO_CATERING	4.0	0	4506de1a-a626-378a-a5ca-f9d197d5ba7a
2355	BREAKFAST	4.5	38	b86a7b77-1589-34c3-8788-e8f811e05e1d
2355	NO_CATERING	4.0	0	a08850a8-2176-3e8b-8c54-92c7d9bf9ca8
2356	BREAKFAST	4.5	38	2419d058-5d21-3c85-9558-c1dfa7cf6824
2356	NO_CATERING	4.0	0	4890340c-caad-3ec0-babf-55da6e3350b6
2357	BREAKFAST	4.5	38	e92fa673-c6d1-32aa-8f84-fea93816122c
2357	NO_CATERING	4.0	0	30b786d0-5537-3b48-a3ff-71aff787867f
2358	BREAKFAST	4.5	38	25677b0e-d5fc-37c0-b884-14e3dd09481d
2358	NO_CATERING	4.0	0	83af0c41-4f62-3911-9998-d99c0cd8a47d
2359	BREAKFAST	4.5	38	4b6bbd67-b2a2-3bb8-aaa8-bd35928b45e7
2359	NO_CATERING	4.0	0	48d0948a-5b13-3285-8325-c5d4622f71d1
2360	BREAKFAST	4.5	38	96fc9338-3ce2-3226-832f-6e8e65bf6635
2360	NO_CATERING	4.0	0	25b80095-4735-3402-99bd-281511d00d7e
2361	BREAKFAST	4.5	38	659e014f-5612-33fa-b589-f2be7659bb3e
2361	NO_CATERING	4.0	0	efe47296-9dcd-321e-a230-25c78a91f92c
2362	BREAKFAST	4.5	38	3d3b7236-8fca-3c0e-9ac2-c1f5a30a24cd
2362	NO_CATERING	4.0	0	e7e10c94-56e4-3f34-b2ba-df0880c851a2
2363	BREAKFAST	4.5	38	1b840e20-816c-33bc-8823-a5dd237f5819
2363	NO_CATERING	4.0	0	cf74e082-26cd-3205-ae17-2d8ab732d565
2364	BREAKFAST	4.5	38	bcfe7815-7f9f-3e57-bf7d-85c65e9d7b47
2364	NO_CATERING	4.0	0	c1380d5e-0171-32ed-bf62-ee683508095e
2365	BREAKFAST	4.5	38	0059ce34-802f-3474-865e-14eaaad3c8a1
2365	NO_CATERING	4.0	0	5daea1cd-d924-3d84-99be-447a64241825
2366	BREAKFAST	4.5	38	4da86cb4-df89-30d2-b7ab-1285261b219c
2366	NO_CATERING	4.0	0	e51e9f8c-94e7-3f0d-a602-cd94c07662e2
2367	BREAKFAST	4.5	38	e29c51bb-e03f-3f75-a985-5fdc58957f67
2367	NO_CATERING	4.0	0	766003d8-a77f-3c39-af81-c3f21baf3b4e
2368	BREAKFAST	4.5	38	03f66aa6-2459-31c1-9885-af404a19241f
2368	NO_CATERING	4.0	0	190aa368-0477-389c-8cd0-2ff46029bb9f
2369	BREAKFAST	4.5	38	3df84ec6-8a12-343e-b848-9ef0d25080fb
2369	NO_CATERING	4.0	0	7705065e-4d72-30c5-8f1c-90c29d7d1b69
2370	BREAKFAST	4.5	38	790c9f76-07eb-3128-98c7-2df34b8eebb0
2370	NO_CATERING	4.0	0	26b1c86b-6da1-3ff2-8173-41a83922aa14
2371	BREAKFAST	4.5	38	df1a42c2-3023-383d-bceb-e0f4ff86d949
2371	NO_CATERING	4.0	0	1345b76c-d4fc-3ed0-8ad4-8a0a41498840
2372	BREAKFAST	4.5	38	d5811fa5-d77d-3db0-9ea2-956331bbc9f7
2372	NO_CATERING	4.0	0	4c26b273-94b5-3f7c-9af9-850c7f95ade7
2373	BREAKFAST	4.5	38	e30f1f0f-34ee-30db-b38f-b1c0f66e9fec
2373	NO_CATERING	4.0	0	26feb3c5-2038-3265-adba-2d9e39b07127
2374	BREAKFAST	4.5	38	220fd922-ffa3-3730-9b56-f6410c28a760
2374	NO_CATERING	4.0	0	d1b2660e-ffbf-3a04-a003-179612ca339d
2375	BREAKFAST	4.5	38	7c9613b1-5fd6-3777-b5c3-e617c64e8cb9
2375	NO_CATERING	4.0	0	46e2aefc-fbb0-3440-a154-85d61f2420dd
2376	BREAKFAST	4.5	38	26692964-96e9-3b53-8d05-527b1632af08
2376	NO_CATERING	4.0	0	482f7b8f-7166-3b08-b3e5-7ff5db741257
2377	BREAKFAST	4.5	38	364662f0-b8c8-36da-9a2f-e3411df90415
2377	NO_CATERING	4.0	0	3d2f22f9-a6aa-3296-ba51-784b32da8c13
2378	BREAKFAST	4.5	38	130f0d34-3ed2-38d6-b87a-03cd80f58c20
2378	NO_CATERING	4.0	0	80d87706-169b-3013-9fec-d71ce8e145f5
2379	BREAKFAST	4.5	38	d010ae8c-95f8-3fe4-b9c8-c493f0341142
2379	NO_CATERING	4.0	0	c6356991-7ee0-34fa-b171-e517561d75a3
2380	BREAKFAST	4.5	38	2d52105a-b887-346f-934c-d1e905e7b6e0
2380	NO_CATERING	4.0	0	88f56d17-703a-3517-ba93-c5122b1f3c53
2381	BREAKFAST	4.5	38	c0d9d87e-cee3-310d-b430-24e70ca265bf
2381	NO_CATERING	4.0	0	d6740581-4d9e-3841-af38-055cce5c7654
2382	BREAKFAST	4.5	38	d9087b87-43dc-3f6a-966c-7cf8226732ce
2382	NO_CATERING	4.0	0	2c748e93-d9e3-36fd-bd54-4ecdcca19ea1
2383	BREAKFAST	4.5	38	5091029a-ad83-308d-a54b-db1eb4503bde
2383	NO_CATERING	4.0	0	6cbefd2a-0c83-3a28-8db5-257b48a70f87
2384	BREAKFAST	4.5	38	e0e379b7-c57c-335b-ac22-5c0477f214c8
2384	NO_CATERING	4.0	0	1488945f-09de-3336-8823-f55b0026051f
2385	BREAKFAST	4.5	38	2ec0469b-8b16-31db-a307-311e6bd93133
2385	NO_CATERING	4.0	0	5ef5929b-2b66-31ae-90a3-2696c68be67b
2386	BREAKFAST	4.5	38	28d585c9-82a8-3a58-9b92-3b42255d3a1e
2386	NO_CATERING	4.0	0	0a4d7809-fa72-399c-95cf-788f69c9fa5e
2387	BREAKFAST	4.5	38	4b9a8ae2-72a8-3108-8b2e-fdb1f800f9d3
2387	NO_CATERING	4.0	0	1125d7f1-9dc5-3c26-9d63-4dcbe636e522
2388	BREAKFAST	4.5	38	c2077f19-7e10-31df-8907-54487c558feb
2388	NO_CATERING	4.0	0	5a0bbf44-e616-30cd-8869-58718b831515
2389	BREAKFAST	4.5	38	eacc0a9e-8ce4-37bb-8514-260810812ff8
2389	NO_CATERING	4.0	0	d0cbe250-a16b-399e-94d1-27635801c037
2390	BREAKFAST	4.5	38	682f7124-9815-3ae2-8ffe-38d6a4c3f69e
2390	NO_CATERING	4.0	0	2c2d348a-89b2-38fa-b7ef-40ef80cbf996
2391	BREAKFAST	4.5	38	8dd5e7f8-1b2e-36c4-9cd2-a26c5b67deee
2391	NO_CATERING	4.0	0	3c519dfc-185a-305f-978c-3f065770c183
2392	BREAKFAST	4.5	38	9a7cef9d-a119-3174-b530-1750eb065628
2392	NO_CATERING	4.0	0	119e3e4d-3f27-3375-b2a2-90178bf078ec
2393	BREAKFAST	4.5	38	ff33b52b-8d1d-3fc8-8a56-f42825bcffef
2393	NO_CATERING	4.0	0	7b6b5515-a441-3981-b051-51bcf0974dfa
2394	BREAKFAST	4.5	38	78849a47-cf98-3774-9c3a-c9a29f24d0a9
2394	NO_CATERING	4.0	0	63922174-7bbc-3b09-9ae5-ce7520af913d
2395	BREAKFAST	4.5	38	23d085dc-17a6-34fd-984e-44a7c43f8666
2395	NO_CATERING	4.0	0	4b7823b0-29a3-366e-a0d5-1d61ae6cb1c8
2396	BREAKFAST	4.5	38	8afbb44d-1213-3173-bfdd-c330094eeb0d
2396	NO_CATERING	4.0	0	e61a3546-0825-3b0c-b678-52aef468b04e
2397	BREAKFAST	4.5	38	bfd2f138-7096-30a3-8c52-7fbe02e4d5c0
2397	NO_CATERING	4.0	0	10f82f1c-9a78-339e-b37f-fec6d02a8ee4
2398	BREAKFAST	4.5	38	42e051b9-c670-3bbf-91c8-7c493bcafaa8
2398	NO_CATERING	4.0	0	01ec5cd2-fa97-3591-881a-40eeed8bb817
2399	BREAKFAST	4.5	38	9ae4cbdf-6060-3b2c-a393-d4f5884c6b24
2399	NO_CATERING	4.0	0	afc28306-219b-3c7b-85f8-03aaa9f6b0a2
2400	BREAKFAST	4.5	38	04e03724-7706-3e3e-827c-cb78ea6f0d71
2400	NO_CATERING	4.0	0	439def6d-0db8-3b15-ab4b-5e2e2bc9a402
2401	BREAKFAST	4.5	38	6ebe10fc-bb88-3e6e-af53-0ed74e996d11
2401	NO_CATERING	4.0	0	ff0674f0-c29e-3c67-bcc0-4cb52d6138da
2402	BREAKFAST	4.5	38	f59e96f8-04da-3e08-a45a-e47b4969de04
2402	NO_CATERING	4.0	0	26b0aef9-ef9f-37f5-ba23-2259ade5e2c8
2403	BREAKFAST	4.5	38	f1dc33a7-1068-3666-97b6-8192bc577cd4
2403	NO_CATERING	4.0	0	a1468b0b-90b3-3e2c-b983-84d673e638b0
2404	BREAKFAST	4.5	38	ffdb652a-3109-3d29-82a6-6ac9f6b79d74
2404	NO_CATERING	4.0	0	efdf1290-fde4-3681-9f3b-7b0580604401
2405	BREAKFAST	4.5	38	6a86957a-46e4-3a52-ac8f-4849f90183aa
2405	NO_CATERING	4.0	0	863cf56f-4acd-3ff4-b22c-f2acdf891b52
2406	BREAKFAST	4.5	38	0ea6aae1-b6bb-3630-b7fe-8e78bef9bfbb
2406	NO_CATERING	4.0	0	a458926e-c04d-3ec9-ac5e-ca81d5cfbf2e
2407	BREAKFAST	4.5	38	fbb08629-a8c9-329e-bcfe-8612edde6080
2407	NO_CATERING	4.0	0	177e4419-ee28-3d85-bdb7-ea78e2a0f538
2408	BREAKFAST	4.5	38	82c5bf72-6a5b-37a5-8450-ab51c398549d
2408	NO_CATERING	4.0	0	fa14bb6c-70aa-3e1a-88e5-af0d856ff08d
2409	BREAKFAST	4.5	38	c56efc4c-c164-3f7f-be24-1e9e060c9dc0
2409	NO_CATERING	4.0	0	def0c8b2-2528-3116-ad8e-196be5361034
2410	BREAKFAST	4.5	38	ea85c659-6624-3ccf-8911-984b0868eb0a
2410	NO_CATERING	4.0	0	3ab54a6b-493e-39c7-a9f0-2922c2df37c4
2411	BREAKFAST	4.5	38	bc9b1ef3-dbff-3976-9bac-6a041c89841e
2411	NO_CATERING	4.0	0	ca1cb102-d3e5-3f02-966c-8dc6678302eb
2412	BREAKFAST	4.5	38	c369ffc0-651b-3fdb-9c42-65bb4667cecd
2412	NO_CATERING	4.0	0	19bedbd4-7fec-3dcd-bee6-b70020e1dacc
2413	BREAKFAST	4.5	38	cb717eea-5e4a-36b0-936b-cbfcbdc405ef
2413	NO_CATERING	4.0	0	9554b4a0-4a6b-3aa1-84d6-e7cdfdf5dc58
2414	BREAKFAST	4.5	38	768a7475-2bb5-3d5c-8c5a-70fae04fd7b1
2414	NO_CATERING	4.0	0	373e4aa1-966e-3df7-95e0-5701d7f4d94e
2415	BREAKFAST	4.5	38	717ac251-983a-3626-94f3-60b92c6aa19a
2415	NO_CATERING	4.0	0	c32b98fd-cc8f-3be8-8d3b-330bf2603ca3
2416	BREAKFAST	4.5	38	8222788b-609c-31bc-82a9-faa4722d4f03
2416	NO_CATERING	4.0	0	4e0c72db-b766-31f6-b07a-37ff5905256f
2417	BREAKFAST	4.5	38	421e5b27-de6c-351d-8e9a-ab2447521455
2417	NO_CATERING	4.0	0	747d22a8-b58e-3090-add4-821f45f2e597
2418	BREAKFAST	4.5	38	ccebfb89-0415-31ea-a9da-ef650c62a406
2418	NO_CATERING	4.0	0	12a88bab-98f1-32e3-9d6c-969794d1e0f8
2419	BREAKFAST	4.5	38	e5a509ac-41fa-3f63-9f34-38d4016f4367
2419	NO_CATERING	4.0	0	5aabf3aa-1182-382e-aafe-909b11b06237
2420	BREAKFAST	4.5	38	016c6d53-1119-3f9e-98ce-0973b807b552
2420	NO_CATERING	4.0	0	f428c795-e047-3da7-9ef7-766db9800f76
2421	BREAKFAST	4.5	38	aa65edf2-b619-3124-a77f-cb26276831f5
2421	NO_CATERING	4.0	0	ca3f126a-f908-35b5-9559-c4a0cf2d79d8
2422	BREAKFAST	4.5	38	98f3528a-3ff2-3fd6-b0ae-8baa6d94486c
2422	NO_CATERING	4.0	0	0bb1e456-298f-34f7-819f-98377e3f2e7c
2423	BREAKFAST	4.5	38	e7546503-e71c-3ca0-864c-6103e6270e60
2423	NO_CATERING	4.0	0	b0175346-5240-32f1-9469-fb5d2d081777
2424	BREAKFAST	4.5	38	eb72e1ae-0587-3271-9ca8-1743748c0901
2424	NO_CATERING	4.0	0	be9a31d0-fd66-373a-9e38-3b60b391a96d
2425	BREAKFAST	4.5	38	0c456936-ab1b-3778-9e09-907a2af0dd33
2425	NO_CATERING	4.0	0	4d769659-8b86-3f82-812a-66d23b6bd12f
2426	BREAKFAST	4.5	38	590c60f7-9df7-3117-9f91-fa77dcc6a4c6
2426	NO_CATERING	4.0	0	205b4896-f154-3b1b-9a79-ad1998dd186e
2427	BREAKFAST	4.5	38	55ce3bb8-1e69-3d58-aee9-5761daa90238
2427	NO_CATERING	4.0	0	c777ec65-a856-342b-ad1e-5be324e2028c
2428	BREAKFAST	4.5	38	953b4582-766a-3188-9bc9-3278d495ecd9
2428	NO_CATERING	4.0	0	8d628c8f-305a-382c-ad80-623669a0cb03
2429	BREAKFAST	4.5	38	7f25bc92-1de1-35a8-80cd-92329ae9cd46
2429	NO_CATERING	4.0	0	0ec2374d-6f63-3fed-a707-c1a98225d685
2430	BREAKFAST	4.5	38	f7346f65-e13c-3b64-9708-25cd3b84b9ac
2430	NO_CATERING	4.0	0	9cda07e9-e803-3635-a654-c11e6a6acb50
2431	BREAKFAST	4.5	38	c8f39e0d-83db-38ce-b455-81dde60bbb95
2431	NO_CATERING	4.0	0	bd93747a-cc63-3fc8-9cef-bfb3fd6b7083
2432	BREAKFAST	4.5	38	4e5a844a-0ece-3475-96c4-c6f88af50003
2432	NO_CATERING	4.0	0	2fb31547-c58e-3c51-b4e8-7d63abcef666
2433	BREAKFAST	4.5	38	f46070f8-02fd-3b15-a6fb-2856b0d83958
2433	NO_CATERING	4.0	0	f932bf7d-7228-38e4-8b8e-0da3d9cef166
2434	BREAKFAST	4.5	38	510d0573-e714-3e35-8b8f-e419bb5cc8b6
2434	NO_CATERING	4.0	0	bc3254a6-a9fc-3835-a5ef-656ad1e3c44e
2435	BREAKFAST	4.5	38	a2c01203-8aea-32ce-8505-240cdeb0ceb9
2435	NO_CATERING	4.0	0	273a95b9-39fd-3c7d-965f-9770d37c9b4f
2436	BREAKFAST	4.5	38	dc453990-53b7-31fa-b021-54054e25bbc6
2436	NO_CATERING	4.0	0	4bd8fe21-0884-37c5-bbaa-7195554f327a
2437	BREAKFAST	4.5	38	a8d835a9-b24e-37ec-b6f0-7fe1ae0e1da1
2437	NO_CATERING	4.0	0	de9d2d81-9b58-3ebe-84b9-24b45346e400
2438	BREAKFAST	4.5	38	41f3d535-f8b3-3f18-8d69-45868697b2c9
2438	NO_CATERING	4.0	0	73ce3a1b-cc5a-3f3e-ab48-ab4298a823fc
2439	BREAKFAST	4.5	38	cb3f1299-ae12-30da-84d5-8e1ee0585f5d
2439	NO_CATERING	4.0	0	79966ddd-36d6-3a0d-bf3e-18af79f62980
2440	BREAKFAST	4.5	38	76d64d16-fa59-3ebb-b88e-f3bc59634225
2440	NO_CATERING	4.0	0	f188bdf2-4a05-3d99-af7f-5c6f21af7c4c
2441	BREAKFAST	4.5	38	9779d686-99e0-3339-82ac-775f7f427743
2441	NO_CATERING	4.0	0	e7e6b9d6-1cd0-36e7-8267-9b4c776a6634
2442	BREAKFAST	4.5	38	59ee228c-29bb-3d21-b7e7-4c8dcf7fb97e
2442	NO_CATERING	4.0	0	a9957364-05d5-316d-93cf-5f89b982486a
2443	BREAKFAST	4.5	38	665d7e74-8961-30ed-b837-4c2a48cfdd4e
2443	NO_CATERING	4.0	0	6e534f30-f577-341f-9273-dbcb19a2cc4c
2444	BREAKFAST	4.5	38	35d7b05b-9267-3afb-9a3a-5e4d51935f82
2444	NO_CATERING	4.0	0	296fc450-60b8-3f11-a776-09fb61f99f1a
2445	BREAKFAST	4.5	38	b18b0891-ac21-3d31-a8cc-61dd8a8a9611
2445	NO_CATERING	4.0	0	efdc6027-33cf-32b5-b50f-6bb5fffd3e39
2446	BREAKFAST	4.5	38	43df7a15-636f-308b-a675-4f97b36ee6a4
2446	NO_CATERING	4.0	0	3c5a5e2c-bdc4-30d2-8895-a5e1dd8cc561
2447	BREAKFAST	4.5	38	820930fd-085b-3467-af8f-73bf10a0f7dc
2447	NO_CATERING	4.0	0	69f272d7-faed-3a80-be82-bee2d358fc47
2448	BREAKFAST	4.5	38	d02e595c-2373-38ec-8ea6-8c12b318834e
2448	NO_CATERING	4.0	0	37af7366-66f7-36b2-9a76-9ecc110e6a5c
2449	BREAKFAST	4.5	38	96842b70-2396-3328-8157-865175ea18a9
2449	NO_CATERING	4.0	0	2fc26410-08bf-34c4-8b1e-8c529a7645c3
2450	BREAKFAST	4.5	38	e723762e-5efe-34a5-a6b8-1e66867e031c
2450	NO_CATERING	4.0	0	313917b3-ee2b-335e-b4c8-f28c174a09b0
2451	BREAKFAST	4.5	38	24fc4222-7b50-32d3-b892-21cc2a01b344
2451	NO_CATERING	4.0	0	47dd0634-74c0-3a31-9cb9-b2c65ff44075
2452	BREAKFAST	4.5	38	d652a938-0a63-3154-9093-25bbf83cf61f
2452	NO_CATERING	4.0	0	8387862b-035c-3c86-b8fa-05bfc1e31b96
2453	BREAKFAST	4.5	38	d5c48375-62db-389c-9a46-c45882acfda6
2453	NO_CATERING	4.0	0	ffe04bcb-3861-3e07-9047-eaa3d6f9ee45
